ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Positive,Negative,Overall,Delta
6823,"Patch Set 1: Looks good to me, but someone else must approveI confirm: 1.authored 100% the content they are contributing 2.have the rights to donate the content to EPL 3.contribute the content under the EPL",1,12592,2012/6/10 8:27,2012/6/10 8:20,2012/6/10 8:20,0,MERGED,1,20,3,4,2,2,-1,1,1
6822,Patch Set 2:thx for version update. Let me know when you finalize the work on https://bugs.eclipse.org/bugs/show_bug.cgi?id=378486,2,12592,2012/6/11 4:58,2012/6/11 2:57,2012/6/11 2:57,0,MERGED,1,20,4,7,2,1,-1,0,0
6824,"Patch Set 1: Looks good to me, but someone else must approveI confirm: 1.authored 100% the content they are contributing 2.have the rights to donate the content to EPL 3.contribute the content under the EPL",1,12593,2012/6/10 8:36,2012/6/10 8:28,2012/6/10 8:28,0,MERGED,1,2743,3,4,2,2,-1,1,1
6825,Patch Set 3: IP review completedchange completed: added tests and Maven mirrors for artifact repositories,3,12598,2012/6/2 16:03,2012/5/21 17:53,2012/6/2 15:28,285,MERGED,22,1105,2,5,4,1,-1,0,0
6826,"Patch Set 4:FYI, this change broke tycho-extras, which is now fixed by http://git.eclipse.org/c/tycho/org.eclipse.tycho.extras.git/commit/?id=abf4357e34e72d195359c8d4a8cce37f848c3e5c",4,12598,2012/6/8 16:41,2012/5/21 17:53,2012/6/5 15:08,357,MERGED,22,1105,2,4,4,1,-1,0,0
6827,"Patch Set 4:> FYI, this change broke tycho-extras, which is now fixedSorry for this. I had the same change in tycho-extras locally, but I forgot to push it...",4,12598,2012/6/11 7:22,2012/5/21 17:53,2012/6/5 15:08,357,MERGED,22,1105,2,4,4,1,-1,0,0
6828,"Patch Set 3: Verified; Looks good to me, approved; IP review completed- rebased- fixed typo in commit message",3,12599,2012/6/10 23:37,2012/6/10 23:34,2012/6/10 23:34,0,MERGED,1,43,2,4,3,2,-1,1,1
6829,"Patch Set 1: Verified; Looks good to me, but someone else must approve; IP review completedCouldn't reproduce the bug with this and code looks good to me. Good work.",1,12602,2012/6/6 16:12,2012/6/6 15:13,2012/6/6 15:13,0,MERGED,7,90,4,5,4,2,-1,1,1
6830,Patch Set 3:Added check for disposed lane color.Will re-target resource manager changes to master.,3,12602,2012/6/8 16:50,2012/6/8 16:47,2012/6/8 16:49,0,MERGED,2,17,1,2,4,1,-1,0,0
6831,"Patch Set 1: Verified; Looks good to me, approved; IP review completedChecked in. Marc will review the patch later.",1,12606,2012/6/8 14:12,2012/6/7 18:11,2012/6/7 18:11,0,MERGED,1,54,1,3,1,2,-1,1,1
6832,"Patch Set 1: Looks good to me, but someone else must approveI confirm: 1.authored 100% the content they are contributing 2.have the rights to donate the content to EPL 3.contribute the content under the EPL",1,12607,2012/6/8 3:05,2012/6/8 2:56,2012/6/8 2:56,0,MERGED,2,2555,3,6,1,2,-1,1,1
6833,"Patch Set 2: Verified; Looks good to me, but someone else must approve; IP review completed",2,12608,2012/6/8 10:05,2012/6/5 2:25,2012/6/5 2:25,0,MERGED,1,2,2,5,2,2,-1,1,1
6834,"Patch Set 2: Looks good to me, approved; IP review completedTested together with Christian Halstrick.",2,12609,2012/6/8 8:49,2012/6/7 16:21,2012/6/7 16:21,0,MERGED,3,7,3,5,2,2,-1,1,1
6835,"Patch Set 1: Looks good to me, but someone else must approveThis patch is more than 200 lines, it need IP check..I confirm: 1.authored 100% the content they are contributing 2.have the rights to donate the content to EPL 3.contribute the content under the EPL",1,12610,2012/5/3 2:00,2012/5/3 1:51,2012/5/3 1:51,0,MERGED,3,2233,1,1,3,2,-1,1,1
6836,"Patch Set 2: Looks good to me, but someone else must approveThis patch is more than 200 lines, it need IP check..I confirm: 1.authored 100% the content they are contributing 2.have the rights to donate the content to EPL 3.contribute the content under the EPL",2,12610,2012/5/3 3:54,2012/5/3 3:46,2012/5/3 3:46,0,MERGED,3,2826,1,2,3,2,-1,1,1
6837,"Patch Set 3: Looks good to me, but someone else must approveThis patch is more than 200 lines, it need IP check..I confirm: 1.authored 100% the content they are contributing 2.have the rights to donate the content to EPL 3.contribute the content under the EPL",3,12610,2012/5/3 4:11,2012/5/3 4:05,2012/5/3 4:05,0,MERGED,3,2827,4,9,3,2,-1,1,1
6838,Patch Set 3:I'm missing little conversation and review activity on these commits. Are they all fine? Is the big picture to which all these changes contribute too clear? What are the other action items that have to be done? Which features are implemented?Gerrit should not just be a way to get changes in but also to discuss things and review proposals.,3,12610,2012/5/3 6:23,2012/5/3 4:05,2012/5/3 4:05,0,MERGED,3,2827,4,9,3,3,-1,1,2
6839,"Patch Set 3: No scoreYeah, Doug reviewed the change, and we discussed the changes in GTalk as GTalk is more convenient than Gerrit in chat things. That is why i submited 3 patchset.We will try to use Gerrit more about features/changes discussion :-)",3,12610,2012/5/3 8:01,2012/5/3 4:05,2012/5/3 4:05,0,MERGED,3,2827,4,9,3,2,-1,1,1
6840,"Patch Set 2: Verified; Looks good to me, but someone else must approve; IP review completed",2,12612,2012/6/7 14:06,2012/6/5 2:33,2012/6/5 2:33,0,MERGED,1,2,2,4,2,2,-1,1,1
6841,"Patch Set 1: Looks good to me, but someone else must approveThis patch is more than 200 lines, it need IP check..I confirm: 1.authored 100% the content they are contributing 2.have the rights to donate the content to EPL 3.contribute the content under the EPL",1,12613,2012/5/2 2:29,2012/5/2 2:21,2012/5/2 2:21,0,MERGED,2,464,2,5,1,2,-1,1,1
6842,"Patch Set 3:thanks for the review. i'm clearly no expert in this area (not yet ;)), and i knew this approach is (probably) not perfect. if you have ideas on how to do better, please feel free to instruct me (instruct me like a 4 year old, pls ;)) or even take over the change.i can only say about the performance: we have a repo with ~33000 files, and this was the reason i tried to improve the situation: re-indexing took ~5-10 minutes (!), and with this change is down to a few seconds, which is way better. AFAICT, the reading of the filestamp is rather unexpensive (at least compared to not reading it, and re-hashing file contents all the time ;)).if the keep() method is the wrong place, or if more care needs to be taken when to call it with zero (old behaviour) or the current file's timestamp (new behaviour) - i can't tell, but you may tell me, and i'll do my best :)currently i just can say that all unit tests go ok, and that i'm quite satisfied with how /fast/ this makes working with JGit/EGit; it really is approximately 50 times faster in most situations, and i had to wait _a lot_ before.",3,12614,2012/6/5 15:12,2012/6/4 11:18,2012/6/4 11:18,0,MERGED,1,18,3,8,6,3,-1,1,2
6843,"Patch Set 3:ah, i missed your last sentence: update updating only when timestamp = 0. the initial problem was that _all_ timestamps, except for file that where staged or modified in the last commit on the tip of the current branch (cool, eh?) where zero. thats why i was re-setting them. but after actually running this code once, timestamps where kept correct i think. maybe it would be better to check and only do when it is zero.",3,12614,2012/6/5 15:15,2012/6/4 11:18,2012/6/4 11:18,0,MERGED,1,18,3,8,6,2,-2,-1,0
6844,"Patch Set 3:long story short - i think a unit test to check the modification times in the index would be a good idea, to proof the different states.could you help me figure out the different things that should work? your first example is a good one for the first test case :)",3,12614,2012/6/5 18:00,2012/6/4 11:18,2012/6/4 11:18,0,MERGED,1,18,3,8,6,2,-1,1,1
6845,"Patch Set 3:i now did a little testing (i will add the test to this change later). for me it seems that my change does not change the behavior in any case. even the case you mentioned in your comment behaves the same (it's broken ;)), regardless of whether i have my code in or not. i will look into fixing it to behave correctly - we'll see",3,12614,2012/6/6 5:54,2012/6/4 11:18,2012/6/4 11:18,0,MERGED,1,18,3,8,6,1,-2,-1,-1
6847,"Patch Set 1: Verified; Looks good to me, but someone else must approve; IP review completed",1,12623,2012/5/30 18:51,2012/5/29 7:00,2012/5/29 7:00,0,MERGED,1,17,2,3,3,2,-1,1,1
6846,"Patch Set 3: Verified; Looks good to me, approved; IP review completed- rebased- fixed style nit",3,12623,2012/6/6 10:51,2012/6/6 10:47,2012/6/6 10:47,0,MERGED,1,17,1,3,3,2,-1,1,1
6848,Patch Set 2:I have reworked this change to allow WorkingTreeIterator to report file mode differences through consideration of the core.filemode setting.Thanks Chris for pointing this out.,2,12624,2012/6/4 16:38,2012/6/4 16:37,2012/6/4 16:37,0,MERGED,3,95,1,2,6,2,-1,1,1
6849,"Patch Set 4: Verified; Looks good to me, but someone else must approve; IP review completedLooks good!",4,12626,2012/6/6 9:08,2012/6/6 8:58,2012/6/6 8:58,0,MERGED,7,57,3,6,4,3,-1,1,2
6850,"Patch Set 4: Verified; Looks good to me, approved; IP review completedfixed typo in commit message",4,12628,2012/6/6 7:46,2012/6/6 0:26,2012/6/6 7:44,7,MERGED,2,15,1,3,4,2,-1,1,1
6851,"Patch Set 1: Looks good to me, but someone else must approveLooks good to me. I have no MacOS to check in real life that's why I only give +1 instead of +2.",1,12630,2012/6/6 7:43,2012/5/20 8:45,2012/6/5 23:14,398,MERGED,2,9,3,5,1,2,-1,1,1
6852,"Patch Set 2: Verified; Looks good to me, approved; IP review completedfixed typo in commit message",2,12631,2012/6/6 7:46,2012/6/6 0:28,2012/6/6 7:44,7,MERGED,3,19,2,4,2,2,-1,1,1
6853,"Patch Set 2: Verified; Looks good to me, approved; IP review completed- fixed typo in commit message- rebased",2,12635,2012/6/6 6:59,2012/6/6 0:09,2012/6/6 6:44,6,MERGED,1,8,2,4,2,2,-1,1,1
6854,Patch Set 2:I have this batch-ref topic running in production for a little while now. If there are no -1/-2 votes then I will submit the entire 4 change series around this time tomorrow.,2,12638,2012/6/4 14:28,2012/5/22 23:45,2012/5/22 23:45,0,MERGED,4,363,3,9,2,1,-1,0,0
6855,"Patch Set 3:The redundant exception subclasses in the throws clauses aren't needed, but it can be useful to have some kind of documentation of the specific subclasses that can be thrown by a given method (and why). I would just use @throws for this because it gives you room to add an explanation in cases where it is not obvious.",3,12643,2012/6/1 12:41,2012/5/31 22:38,2012/5/31 22:40,0,MERGED,6,78,3,5,9,2,-2,-1,0
6856,"Patch Set 4: Looks good to me, but someone else must approveImproved the throws documentation, identified another APIexception to throw.",4,12643,2012/6/3 15:49,2012/5/31 22:38,2012/6/3 15:48,65,MERGED,6,129,1,2,9,2,-1,1,1
6857,"Patch Set 7: Verified; Looks good to me, but someone else must approve; IP review completed- rebased- added some more declarations of GitAPIExceptions subclasses which could be thrown on Git API commands",7,12643,2012/6/5 0:08,2012/6/4 23:54,2012/6/4 23:54,0,MERGED,17,208,2,4,9,2,-1,1,1
6858,"Patch Set 7: Looks good to me, but someone else must approve(7 inline comments)only whitespace errors, otherwise looks good to me",7,12643,2012/6/5 7:41,2012/6/4 23:54,2012/6/4 23:54,0,MERGED,17,208,2,4,9,2,-2,-1,0
6859,"Patch Set 9: Verified; Looks good to me, approved; IP review completed- fixed whitespace nits- rebased",9,12643,2012/6/5 15:04,2012/6/5 14:52,2012/6/5 14:55,0,MERGED,17,194,2,4,9,2,-1,1,1
6862,"Patch Set 1: Verified; Looks good to me, but someone else must approve; IP review completed",1,12652,2012/4/6 4:48,2012/2/16 18:03,2012/4/6 4:47,1186,MERGED,2,48,1,1,2,2,-1,1,1
6860,"Patch Set 2: Verified; Looks good to me, but someone else must approve; IP review completed",2,12652,2012/6/4 21:17,2012/2/16 18:03,2012/6/4 20:00,2617,MERGED,2,48,2,4,2,2,-1,1,1
6861,"Patch Set 2: Verified; Looks good to me, approved; IP review completedNice job w/ testing!",2,12652,2012/6/4 22:05,2012/2/16 18:03,2012/6/4 20:00,2617,MERGED,2,48,2,4,2,3,-1,1,2
6863,"Patch Set 1: Verified; Looks good to me, but someone else must approveLooks good to me. I also built locally and tested the UI.",1,12657,2012/6/4 18:42,2012/6/4 13:49,2012/6/4 13:49,0,MERGED,16,165,4,5,2,2,-1,1,1
6864,"Patch Set 1: Verified; Looks good to me, but someone else must approve; IP review completed",1,12657,2012/6/4 19:42,2012/6/4 13:49,2012/6/4 13:49,0,MERGED,16,165,4,5,2,2,-1,1,1
6865,Project policy requires all submissions to be a fast-forward.Please rebase the change locally and upload again for review.,1,12657,2012/6/4 19:42,2012/6/4 13:49,2012/6/4 13:49,0,MERGED,16,165,4,5,2,1,-1,0,0
6866,Project policy requires all submissions to be a fast-forward.Please rebase the change locally and upload again for review.,2,12658,2012/6/4 19:43,2012/5/25 13:50,2012/6/4 17:50,243,MERGED,10,676,3,5,3,1,-1,0,0
6867,"Patch Set 1: Verified; Looks good to me, approved; IP review completedLooks good. Did not find any issues.",1,12659,2012/6/4 19:27,2012/6/4 19:04,2012/6/4 19:04,0,MERGED,4,34,1,2,1,2,-1,1,1
6868,"Patch Set 2: Verified; Looks good to me, approved; IP review completedLooks good, thanks.",2,12660,2012/6/4 17:03,2012/5/10 20:32,2012/6/4 16:15,595,MERGED,2,114,1,3,2,2,-1,1,1
6869,"Patch Set 2: Looks good to me, approvedLooks good to me, and couldn't reproduce the NPE with it.",2,12664,2012/6/2 14:38,2012/6/1 0:39,2012/6/1 0:39,0,MERGED,1,18,3,3,3,2,-1,1,1
6870,"Patch Set 2: Verified; Looks good to me, but someone else must approve; IP review completedThis probably fixes the problem. I couldn't reprodue this eiher, even without this patch. Threading problems. A wonder if the clear call is needed. It was added, allegedly to fix a memory leak, but i'm not sure theclear call belongs in the dispose method. For lack of a better solution, this one should go into 2.0",2,12664,2012/6/3 15:17,2012/6/1 0:39,2012/6/1 0:39,0,MERGED,1,18,3,3,3,2,-2,-1,0
6871,"Patch Set 3: Verified; Looks good to me, approved; IP review completedyes, 62f7bfff9 added this clear to fix a memory leak. It occurred when switching the input to another repository, which cancels a running GenerateHistoryJob, since disposeListeners weren't deregistered so that SWTCommitList didn't release the list of commits of the no longer interesting repository",3,12664,2012/6/4 15:03,2012/6/1 0:39,2012/6/4 14:48,86,MERGED,1,18,1,3,3,2,-2,-1,0
6872,"Patch Set 1: Verified; Looks good to me, but someone else must approve; IP review completedGood catch",1,12665,2012/6/3 14:35,2012/5/11 2:13,2012/5/28 21:06,426,MERGED,2,62,4,5,1,2,-1,1,1
6873,"Patch Set 1: Looks good to me, but someone else must approveGreat, I was also hunting for the reason for the extra RefsChangedEvents. I think you found it!",1,12665,2012/6/4 7:32,2012/5/11 2:13,2012/5/28 21:06,426,MERGED,2,62,4,5,1,2,-1,1,1
6875,"Patch Set 1:Hi Dariusz,did you use JGit with Change I9291ba8c34c8744bc009b1bd302ed28bfa4e9476? I think with that there should not be such an Exception.Best Regards,Stefan",1,12666,2012/5/30 7:26,2012/5/11 9:31,2012/5/29 13:36,436,MERGED,8,74,2,3,4,2,-1,1,1
6876,"Patch Set 1:now with change #6150 I got compile error in GenerateHistoryJob:The method fillTo(int) in the type RevCommitList<PlotCommit<SWTCommitList.SWTLane>> is not applicable for the arguments (RevCommit, int)",1,12666,2012/5/30 16:40,2012/5/11 9:31,2012/5/29 13:36,436,MERGED,8,74,2,3,4,1,-2,-1,-1
6874,"Patch Set 2:The JGit change I9291ba8c34c8744bc009b1bd302ed28bfa4e9476 was not up-to-date. I rebased the change, now it compiles again.",2,12666,2012/6/1 8:11,2012/5/29 13:44,2012/6/1 8:08,66,MERGED,8,74,1,2,4,1,-1,0,0
6877,"Patch Set 3:Without this change I get a NullPointer when I want to load the commit body lazily in egit's change I1504a6127e7fc2ebea67baade5e9799b256ab116 [1]You are right, it indeed seems to be a bug in JGit. In I1504a6127e7fc2ebea67baade5e9799b256ab116 we create a walk and call walk.setRetainBody(false). PlotWalk.getRefs then leads to the NullPointer.[1]java.lang.NullPointerException	at org.eclipse.jgit.util.RawParseUtils.tagger(RawParseUtils.java:606)	at org.eclipse.jgit.revwalk.RevTag.getTaggerIdent(RevTag.java:187)	at org.eclipse.jgit.revplot.PlotWalk$PlotRefComparator.timeof(PlotWalk.java:180)	at org.eclipse.jgit.revplot.PlotWalk$PlotRefComparator.compare(PlotWalk.java:155)	at org.eclipse.jgit.revplot.PlotWalk$PlotRefComparator.compare(PlotWalk.java:1)	at java.util.Arrays.mergeSort(Unknown Source)	at java.util.Arrays.sort(Unknown Source)	at org.eclipse.jgit.revplot.PlotWalk.getRefs(PlotWalk.java:144)	at org.eclipse.jgit.revplot.PlotWalk.next(PlotWalk.java:134)	at org.eclipse.jgit.revwalk.RevCommitList.fillTo(RevCommitList.java:331)	at org.eclipse.egit.ui.internal.history.GenerateHistoryJob.run(GenerateHistoryJob.java:91)	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:54)",3,12667,2012/6/4 12:54,2012/5/11 9:18,2012/6/3 23:20,566,MERGED,1,5,2,4,3,1,-1,0,0
6878,"Patch Set 3: Verified; Looks good to me, approved; IP review completedif walk.setRetainBody(false) then I expect to get a null body later. PlotWalk obviously assumed implicitly that body is set to be retained",3,12667,2012/6/4 14:42,2012/5/11 9:18,2012/6/3 23:20,566,MERGED,1,5,2,4,3,2,-1,1,1
6879,"Patch Set 1: Verified; Looks good to me, but someone else must approve; IP review completedOn my Linux UI tests for Repositories View are failing, but this shouldn't be connected with this change",1,12668,2012/5/29 20:41,2012/5/10 14:41,2012/5/29 13:36,454,MERGED,5,232,1,1,4,2,-3,-1,-1
6880,"Patch Set 1: Verified; Looks good to me, approved; IP review completedFixed Spellig, but: The truth is, that this is simply a Gerrit-Test.",1,12669,2012/6/4 12:15,2012/5/31 15:58,2012/5/31 15:58,0,MERGED,1,2,1,2,1,2,-1,1,1
6881,"Patch Set 6: Verified; Looks good to me, approved; IP review completedRebased and signed off.",6,12673,2012/6/4 10:17,2012/6/3 19:39,2012/6/4 9:28,13,MERGED,4,92,1,3,6,2,-1,1,1
6883,"Patch Set 1:Apologies for making you rework this one, I wasn't sure your and Robin Rosenberg's changes were initially related since they were fixing hover issues in different classes.",1,12674,2012/6/3 19:45,2012/6/2 13:09,2012/6/2 13:09,0,MERGED,1,7,1,1,2,1,-1,0,0
6882,"Patch Set 2: Verified; Looks good to me, approved; IP review completedRebased and minor formatting changes.",2,12674,2012/6/3 19:47,2012/6/3 19:46,2012/6/3 19:46,0,MERGED,1,10,2,4,2,2,-1,1,1
6884,Patch Set 2:added org.eclipse.emf.sdk since this is needed for the maven build when building against juno,2,12677,2012/6/1 13:21,2012/6/1 13:20,2012/6/1 13:20,0,MERGED,5,223,1,2,3,1,-1,0,0
6885,"Patch Set 1:While testing, I found a few issues.   I think it is best to commit what we have and open new Bugzillas to address issues and move this forward.",1,12686,2012/6/1 15:31,2012/5/30 3:12,2012/5/30 3:12,0,MERGED,35,2004,1,3,1,2,-1,1,1
6886,"Patch Set 2: Looks good to me, but someone else must approveThis seems about right to me. If it works for you, ship it. :-)",2,12687,2012/6/1 15:19,2012/4/20 10:56,2012/6/1 15:18,1012,MERGED,11,739,2,4,2,2,-1,1,1
6887,"Patch Set 2: Verified; Looks good to me, approved; IP review completedThere is an integration test to prove it works (in one artificial and limited scenario) :-)",2,12687,2012/6/1 15:22,2012/4/20 10:56,2012/6/1 15:18,1012,MERGED,11,739,2,4,2,2,-1,1,1
6888,"Patch Set 1: Looks good to me, but someone else must approveLooks good to me.  But I am a little cautious about adding the generics as often it causes some unforeseen stuff up... but should be safe in this case.",1,12688,2012/5/31 11:21,2012/5/30 12:17,2012/5/31 10:26,22,MERGED,4,448,2,3,1,2,-1,1,1
6889,"Patch Set 1:If we do it as proposed, all usages of DirCacheCheckout need to changed in this way.Alternatively the DirCacheCheckout constructor could changed in the following way: 	public DirCacheCheckout(Repository repo, ObjectId headCommitTree,			DirCache dc, ObjectId mergeCommitTree) throws IOException {		this(repo, headCommitTree, dc, mergeCommitTree, null);		try {			this.workingTree = new FileTreeIterator(repo);		} catch (RuntimeException e) {			dc.unlock();			throw e;		}	}",1,12693,2011/12/21 16:28,2011/12/21 15:58,2011/12/21 15:58,0,MERGED,1,24,4,6,2,1,-1,0,0
6890,"Patch Set 2: Verified; Looks good to me, approved; IP review completed- rebased- fixed typo",2,12697,2012/4/3 0:03,2012/4/2 23:59,2012/4/2 23:59,0,MERGED,4,50,2,4,2,2,-1,1,1
6891,Patch Set 2:With this change memory usage is reduced by around 7% (6% jgit objects are stored in memory and 1% of egit.ui internals is stored),2,12701,2011/9/6 8:57,2011/9/5 17:22,2011/9/5 17:22,0,MERGED,15,224,1,2,11,1,-1,0,0
6893,"Patch Set 9:It seems dispose isn't called when closing the synchronize view, anything missing here to make this happen ?",9,12701,2012/4/2 0:03,2012/1/24 23:00,2012/4/1 0:42,1609,MERGED,15,231,3,5,11,1,-1,0,0
6894,"Patch Set 9:The main idea of this change is to dispose old synchronization data when new synchronization process starts.It seams that none of eclipse views are disposed when they are cosed. Try changing something in ""Display"" view or in ""History"" view, then close it and open again, as you can see all modification are preserved.",9,12701,2012/4/2 20:00,2012/1/24 23:00,2012/4/1 0:42,1609,MERGED,15,231,3,5,11,1,-1,0,0
6892,"Patch Set 11: Verified; Looks good to me, approved; IP review completedok, got it- rebased- fixed typos in commit message",11,12701,2012/4/2 22:35,2012/4/2 22:34,2012/4/2 22:34,0,MERGED,15,231,2,4,11,2,-1,1,1
6895,Patch Set 10:Aren't we going overboard with paranoia here?We don't do that anywhere else.What about if the content changes while we area reading? Read twice?,10,12705,2012/3/31 17:09,2012/3/13 8:18,2012/3/19 9:35,145,MERGED,1,32,4,7,11,1,-1,0,0
6896,"Patch Set 10:Content can't change during reading. Or at least it shouldn't. The correct way to modify the config file is to write a new copy of it to config.lock, then atomically rename config.lock to config. Anyone who edits the file in place is just asking to corrupt the file, and/or confuse a concurrent reader.But since this code is opening the file and then later stats it to find the length to estimate the read, and these are both resolving the path down to the inode separately it is possible for the file to change in length if someone renames an updated version in between the two calls.This is low level enough, and used often enough by JGit, that I want it to robustly handle the file size changing when the lock file rename protocol was followed by a concurrent writer. Otherwise servers will fall over periodically when a concurrent writer races against a reader, and the reader will eventually get caught between the two path->inode translations.Go ask Sun why the felt it wasn't necessary to be able to determine the length of an open file from a FileInputStream using the fstat() system call. Blame them for needing to make us code defensively against this stupidity.",10,12705,2012/4/1 22:20,2012/3/13 8:18,2012/3/19 9:35,145,MERGED,1,32,4,7,11,2,-3,-1,-1
6897,Patch Set 3:oups - i'm pretty sure you took the wrong way somewhere....? your change is unrelated to this change?!,3,12707,2012/2/2 10:04,2012/1/26 12:28,2012/2/2 9:55,165,MERGED,11,467,2,4,12,2,-2,-1,0
6898,"Patch Set 3:no, since the server migration left our firewall exceptions in a wrong state, and our IT department is slow in reacting.... i cannot connect to the new server. please fetch patch-set 2 (maybe rebase it), and re-push.",3,12707,2012/2/2 10:26,2012/1/26 12:28,2012/2/2 9:55,165,MERGED,11,467,2,4,12,1,-2,-1,-1
6903,"Patch Set 4: (11 inline comments)thanks for the review, finally i had time to rebase and incorporate some changes. patchset will follow in a second",4,12707,2012/3/1 13:00,2012/1/26 12:28,2012/2/2 10:38,166,MERGED,11,467,3,4,12,2,-1,1,1
6901,"Patch Set 10: Looks good to me, but someone else must approve; Unclean IP, do not check inI think that the IP-review could be started now",10,12707,2012/3/14 16:22,2012/3/14 15:18,2012/3/14 15:18,0,MERGED,13,780,4,5,12,2,-2,-1,0
6902,Patch Set 10: (2 inline comments)- I will fix these minor issues and file the CQ now- please add a test in a subsequent change,10,12707,2012/3/14 21:52,2012/3/14 15:18,2012/3/14 15:18,0,MERGED,13,780,4,5,12,1,-1,0,0
6899,"Patch Set 11: Verified; Looks good to me, approved; Unclean IP, do not check in- fixed wrong JavaDoc- fixed style nit- waiting for CQ to be approved",11,12707,2012/3/14 22:05,2012/3/14 22:03,2012/3/14 22:03,0,MERGED,13,779,2,4,12,2,-2,-1,0
6900,"Patch Set 12: Verified; Looks good to me, approved; IP review completed- CQ 6347 was approved- rebased onto current master",12,12707,2012/4/2 9:31,2012/3/14 22:03,2012/4/2 9:10,443,MERGED,13,779,2,4,12,2,-1,1,1
6904,"Patch Set 1: Looks good to me, but someone else must approve; IP review completedIt looks good to me so far, but I'll checkout and verify later.If I wanted to be picky I would say that you could reduce the number of classes as I don't think you need both a Compression stream interface and abstract class.  In fact because gzip and deflate are only different in the compressor and content type that are passed in, I probably would have gone with just a compressable stream class and passed those things into the constructor.    I would also drop the enum for compression type, as that is not compatible with polymorphism anyway. Just use the string mime type instead.I'll review again later this weekend and verify operation.",1,12723,2012/3/30 22:59,2012/3/30 9:02,2012/3/30 9:02,0,MERGED,21,2013,1,4,1,2,-2,-1,0
6905,"Patch Set 1: Looks good to me, approvedI'm going to approve this and then make some of the simplifications I suggested.",1,12723,2012/4/1 23:17,2012/3/30 9:02,2012/3/30 9:02,0,MERGED,21,2013,1,4,1,2,-1,1,1
6907,"Patch Set 4:- on Mac this only shows borders on the left and right edges, so it rather looks like rounded brackets instead of a border, not sure if this is what you intended- the yellow and orange colors you picked are hard to distinguishscreenshot on Mac: https://twitter.com/#!/masohn/status/186202871379927041/photo/1",4,12724,2012/3/31 21:28,2012/3/30 21:09,2012/3/30 21:09,0,MERGED,1,100,3,5,5,1,-1,0,0
6908,"Patch Set 4:That look on mac was not intended, it is supposed to be an outline all the way around.Can you post a screenshot of the current history view on Mac as well?",4,12724,2012/4/1 15:59,2012/3/30 21:09,2012/3/30 21:09,0,MERGED,1,100,3,5,5,1,-1,0,0
6906,"Patch Set 5:I updated the sizing a bit, here is how it looks on Linux: http://img.skitch.com/20120401-qupsapitb18dbqhksim5ac2rq6.pngHopefully it won't crop the borders on Mac anymore.I picked yellow & orange for the colors of lightweight and annotated tags since it looked like the current behavior colored them similarly.",5,12724,2012/4/1 18:25,2012/4/1 18:20,2012/4/1 18:20,0,MERGED,1,103,3,6,5,1,-1,0,0
6909,Patch Set 6: (5 inline comments)Tests that relays on old implementation must be removed and we cannot rewrite them to be useful in new implementation since both are very different. I'll try to unignore some tests in few days.,6,12725,2011/11/4 11:54,2011/9/4 22:15,2011/9/22 21:46,431,MERGED,34,2205,3,5,15,2,-1,1,1
6910,Patch Set 7:* rebased* fixed failing UI test* also fixes some small bugs in cache implementation,7,12725,2011/11/4 11:56,2011/11/4 11:46,2011/11/4 11:46,0,MERGED,36,2575,2,4,15,1,-1,0,0
6911,"Patch Set 1:I haven't tested this yet in Gerrit, but I think this will speed up the time it takes to load projects from disk. Opening a project can take 100ms on a lot of systems due to the complexity of the project.config file, if at least 50% of that time is in the Config class, this should cut project loading down to ~56ms.",1,12729,2012/3/27 20:48,2012/3/27 15:49,2012/3/27 18:23,2,MERGED,3,204,3,8,1,1,-1,0,0
6912,"Patch Set 1:It probably supports non-ascii names, just not in a case sensitive manner, but on the other hand C git seems to be case-sensitive for subsection names",1,12729,2012/3/30 16:19,2012/3/27 15:49,2012/3/27 18:23,2,MERGED,3,204,3,8,1,1,-1,0,0
6913,Patch Set 1:The behavior of equality here matches the behavior of equality for C Git. Subsection names are case sensitive. Section names and variable names are case insensitive in the US-ASCII character set.This is OK because section names and variable names are limited to a subset of US-ASCII. Subsection names are case sensitive because they could contain localized characters in e.g. branch names and C Git didn't want to mess with that. :-),1,12729,2012/3/30 16:47,2012/3/27 15:49,2012/3/27 18:23,2,MERGED,3,204,3,8,1,2,-1,1,1
6914,"Patch Set 3: Looks good to me, but someone else must approveLooks good, verified that it works.",3,12731,2012/3/28 16:02,2012/3/28 13:41,2012/3/28 13:41,0,MERGED,1,16,5,7,3,2,-1,1,1
6915,"Patch Set 2: Looks good to me, but someone else must approveI checked every line of code where we use <<. I think this covers all of them.",2,12732,2012/3/28 15:29,2012/3/28 14:12,2012/3/28 14:36,0,MERGED,7,44,4,11,2,2,-1,1,1
6916,"Patch Set 2: Verified; Looks good to me, approved; IP review completedFixed line endings.Thanks, Paul!",2,12733,2012/3/27 0:36,2012/3/27 0:34,2012/3/27 0:34,0,MERGED,2,9,2,5,2,3,-1,1,2
6917,"Patch Set 3: Verified; Looks good to me, approved; IP review completedI also like this more, the text only confuses the user.",3,12739,2012/3/25 20:32,2012/3/21 17:13,2012/3/21 17:13,0,MERGED,5,52,4,5,4,2,-2,-1,0
