ID,Overall,Text
962,0,"Patch Set 9:> I rebased on master, and it seems that the previous build error > dealing with wrong wk path is raised gain, build failed Caused by: > org.apache.maven.plugin.MojoFailureException: The explicit location > /jobs/genie.papyrus-rt/Papyrus-RT-Gerrit-RCPTT/workspace/source/releng/org.eclipse.papyrusrt.rcptt/../../../../../Papyrus-RT-Master-Product/lastStable/archive/source/releng/org.eclipse.papyrusrt.product/target/products/org.eclipse.papyrusrt.product-linux.gtk.x86_64.zip > is not validNo, that's the right location.  Probably the product ZIP file just actually wasn't there (temporarily?).  I suspect it was just bad timing, that re-triggering the build would see it work fine.But, in any case, it looks like you deleted the wrong rcptt.properties file?  That could be a hint as to why RCPTT created another one for you that snuck into this patch:  that somehow you have imported the RCPTT project into your workspace in the wrong way.  Did you import the org.eclipse.papyrusrt.rcptt project into your workspace or did you import the whole git repository as a project?"
963,0,"Patch Set 2:> The RCPTT build is broken, seems to deal with some wrong path :I've merged a fix for the RCPTT runner's location of the AUT, so now the tests run and your new test fails.  That's progress!  :-)"
966,1,"Patch Set 12:Hello, it seems that all rcptt test fails Cause: Failed to set selection: [[CapsuleAndProtocol, model.di]]."
967,1,"Patch Set 10:Okay, so it appears that, in fact, the Product build is no longer archiving the RCP packages that it creates.  That's a problem for RCPTT!"
968,1,"Patch Set 10:> Okay, so it appears that, in fact, the Product build is no longer > archiving the RCP packages that it creates.  That's a problem for > RCPTT!They are still being built, but the product ZIP filenames have changed, so the archive configuration of the Product job needs to be updated.  I have fixed the job configuration and will re-trigger this Gerrit build when the new Product archives are ready."
969,1,"Patch Set 10:> > Okay, so it appears that, in fact, the Product build is no longer > > archiving the RCP packages that it creates.  That's a problem for > > RCPTT! >  > They are still being built, but the product ZIP filenames have > changed, so the archive configuration of the Product job needs to > be updated.  I have fixed the job configuration and will re-trigger > this Gerrit build when the new Product archives are ready.Yes I'm working on it... don't worry ... it will be back to normal soon ;)"
970,1,"Patch Set 10:> But, in any case, it looks like you deleted the wrong > rcptt.properties file?  That could be a hint as to why RCPTT > created another one for you that snuck into this patch:  that > somehow you have imported the RCPTT project into your workspace in > the wrong way.  Did you import the org.eclipse.papyrusrt.rcptt > project into your workspace or did you import the whole git > repository as a project?Yes. In my workspace I imported all the releng folder :) to see all projects including the org.eclipse.papyrusrt.rcptt."
971,0,"Patch Set 10:Hi Asma, The Path for the AUT in the RCPTT pom should be updated in order to point to the new Product bundle. the good path should be ..../releng/rcp/oeprt.rcp.product/target/....I'm nearly ready to commit the fix, but if you want to test quickly this is the solution.Regards"
974,0,Patch Set 2:Build SUCCESSFUL. Now starting integration tests...
976,1,"Patch Set 2:Just changing it doesn't work since p2 doesn't populate the OS/WS/Arch (it's bug 505808). However, the API is in place and can already be used by Tycho to prepare for p2 to populate it.So it's only one part of the fix, and both parts (p2 and Tycho) can be fixed independently."
979,0,Patch Set 3:Build SUCCESSFUL. Now starting integration tests...
980,0,"Patch Set 20:(2 comments)> Brian, any more concerns except the reparenting issue? If not I > plan to merge it end of this week, after having tested the > reparenting.I'm good; just a teeny tweak.  Thanks for tackling this!"
982,0,Patch Set 12:(5 comments)Looking good!  A few comments and one question.
986,0,Patch Set 17:Tests are running fine locally from the IDE. I now run the build via Tycho locally.
995,0,"Patch Set 7: Code-Review-1(1 comment)I hadn't considered using an attribute  great idea!  Could I suggest a shorter name ('inject=true/false'), as 'useDependencyInjection' is quite a mouthful and out-of-keeping with other attribute names used throughout the platform.We definitely need some tests for this too."
1000,0,Patch Set 2: Code-Review+2 Verified+1The code looks good and I verified it with the steps from https://bugs.eclipse.org/bugs/show_bug.cgi?id=505670#c0.How about some tests?
1001,1,"Patch Set 2:> How about some tests?That would be nice, but I don't have the time and energy for that.There's an inactive test suite org.eclipse.core.tests.net.SystemProxyTest, but all its tests are failing (at least on Linux). The code that prepends the ""http://"" is trivial, and if we need a test for that, then the project is doomed anyway."
1002,1,"Patch Set 3: Code-Review+2 Verified+1> > How about some tests? >  > That would be nice, but I don't have the time and energy for that. >  > There's an inactive test suite org.eclipse.core.tests.net.SystemProxyTest, > but all its tests are failing (at least on Linux). The code that > prepends the ""http://"" is trivial, and if we need a test for that, > then the project is doomed anyway.Fair enough!"
1007,0,Patch Set 2:It's also worth noting thata the new test did run successfully: https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/10709/testReport/org.eclipse.ui.tests.api/IEditorRegistryTest/
1008,0,Patch Set 1: Code-Review+2 Verified+1All good.
1009,0,Patch Set 1: Code-Review+2 Verified+1All good.
1010,0,Patch Set 1: Code-Review+2 Verified+1All good.
1011,0,Patch Set 1: Code-Review+2 Verified+1All good.
1012,0,Patch Set 1: Code-Review+2 Verified+1All good.
1017,1,Patch Set 2:> This patchset was reverted in change: Ie54afd343bd11da832bcf5994542ddbf40af9ceePlease ignore. Pushed the button on the wrong change.
1021,1,"Patch Set 3:Changes from PS2:* Cosmetics in the handler activation expression. Children of an <adapt> expression are and-ed anyway.* The <activeEditorInput> expression needs to be guarded by a check that the active part indeed is an editor. <activeEditorInput> is also available when the active part is _not_ an editor...* Fix the visibility; the command was missing in the context menu of a text editor.I noticed a couple more problems with this command, but they are unrelated to this change (also exist without this change). See bug 505938, bug 505939, bug 505940."
1033,1,"Patch Set 2:Sergey, since this problem is interfering with the JDT builds, I'm going to push it in its current state and will address any further issues in follow-up changes."
1037,1,"Patch Set 1: Code-Review+2 Verified+1Thanks for the contribution, Fred!  Even paying attention to copyright statements.This change certainly cuts neatly through a bunch of unnecessary and wonky code.  I was going to complain that changing the APIs in the UI classes from working with URIs to working with IResources results in a loss of generality, so that it would be more difficult to support exporting diagrams to the host filesystem (which is desperately needed, IMO) or other destinations, and that IResource is not even as appropriate a type as IContainer, but then I observed that the entire export infrastructure beneath the UI is all pinned to the IResource contract, anyways.  That, combined with the fact that any clients trying to use these UI bits would have had to construct nonsense URIs, means that I don't mind that this technically is an API-breaking change because that API was already non-functional and it will have to break again some time anyways to support exporting to non-workspace destinations.  Besides that none of these UI classes should ever have been exposed as API to begin with.All of which is to say thanks for working through the contribution process and do come back for more."
