ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,PREDICTED
34655,"Patch Set 1:I am sorry :-( I really thought I tested this on 4.0, I will look into it, since it works nicely on master I would guess there is a related patch there ( or something like that )",1,24345,2013-02-07 14:06:54,2013-01-29 14:51:49,2013-02-05 15:45:03,46,MERGED,5.0,124.0,2,2,3,positive
34662,"Patch Set 1:Sorry Noel, I just wanted to help to push your fix on other branches because someone on IRC asked information about when it could be available for these. I thought it could be just one thing less to do for you and someone happy on IRC :-)Can I do something to help on this?",1,24349,2013-01-28 11:02:20,2013-01-25 15:17:47,2013-01-26 14:07:06,44,MERGED,1.0,8.0,3,13,3,positive
34699,Patch Set 1:Build 8a535871c on MAC by TB tb21 at Feb-06 13:18 https://ci.libreoffice.org/job/buildbot/64 : SUCCESS,1,24358,2013-02-06 13:18:17,2013-02-01 19:53:49,2013-02-05 22:31:59,14,MERGED,24.0,319.0,2,8,3,positive
34761,Patch Set 2:Build a45332980 on MAC by TB tb21 at Feb-04 09:38 https://ci.libreoffice.org/job/buildbot/44 : SUCCESS,2,24386,2013-02-04 09:38:41,2013-01-31 09:18:04,2013-01-31 09:23:08,96,MERGED,9.0,292.0,3,9,3,positive
34792,"Patch Set 5: Verified; Looks good to me, approvedGreat, it seems we finally have this.Thanks for iterating through :-)",5,24396,2013-02-02 16:51:14,2013-01-28 15:19:00,2013-02-02 14:42:40,2,MERGED,8.0,177.0,1,3,6,positive
34794,"Patch Set 2: (19 inline comments)Please see my inline comments again.The whitespace removal rule in ODFF is indeed a bit odd, I wonder if that wasn't meant as ""remove all leading and trailing whitespace"" instead. Anyway, let's follow the current wording.",2,24396,2013-01-15 16:56:24,2012-12-23 17:52:38,2013-01-13 17:00:41,47,MERGED,8.0,185.0,2,6,6,positive
34808,"Patch Set 1: Looks good to me, approvedi never understood why we need 2 million different branding parameters for configure, so the change is a good one.Norbert, do you know if any tinderboxes need adjustment for this?",1,24403,2013-01-28 12:48:59,2012-12-06 01:39:16,2013-01-15 23:42:23,301,MERGED,2.0,384.0,2,3,3,positive
34862,"Patch Set 3: Verified; Looks good to me, approved",3,24427,2013-01-31 02:57:13,2013-01-30 20:55:58,2013-01-31 01:52:45,1,MERGED,7.0,108.0,2,2,4,positive
34866,Change has been successfully cherry-picked as 97eb8a6e0eb830f37dcba64a51d725aab4c5ff53,2,24429,2013-01-30 12:54:42,2013-01-30 10:44:23,2013-01-30 12:54:40,0,MERGED,276.0,6754.0,1,1,2,positive
34927,Patch Set 1:Build 217dd6eb9 on MAC by TB 21 at Jan-28 18:25 https://ci-test.libreoffice.org/job/buildbot/18 : SUCCESS,1,24449,2013-01-28 18:25:38,2013-01-24 20:43:52,2013-01-28 16:44:23,1,MERGED,22.0,469.0,2,8,5,positive
34940,"Patch Set 1: Looks good to me, but someone else must approve",1,24454,2013-01-28 10:13:19,2013-01-24 22:17:00,2013-01-26 22:21:43,35,MERGED,11.0,162.0,2,2,2,positive
34943,"Patch Set 1: Verified; Looks good to me, but someone else must approve(2 inline comments)Please see my nitpicks in sc/source/filter/xml/xmlcelli.cxxApart from that the change fixes the reported problem.",1,24455,2013-01-27 02:30:26,2013-01-23 23:32:41,2013-01-25 18:56:07,31,MERGED,12.0,175.0,2,2,2,positive
34973,Change has been successfully cherry-picked as 92e762d0fa56b1c10472f75eec499eabc3ae6ed9,2,24465,2013-01-28 10:36:41,2012-11-20 10:03:03,2013-01-28 10:36:39,0,MERGED,4.0,121.0,1,1,2,positive
34975,Change has been successfully cherry-picked as 0d6d0e52240424d821d601f646a51266dd55d4ca,2,24466,2013-01-28 10:32:17,2013-01-26 19:57:11,2013-01-28 10:32:15,0,MERGED,3.0,1057.0,1,1,2,positive
35010,Patch Set 1:Build 48166fcc2 on WINDOWS at Jan-25 23:53 https://gerrit.libreoffice.org/plugins/buildbot/log?file=48166fcc2_WINDOWS.log : SUCCESS,1,24479,2013-01-25 23:53:14,2013-01-25 22:30:07,2013-01-25 22:30:07,1,MERGED,2.0,44.0,2,10,2,positive
35032,"Patch Set 1: Looks good to me, but someone else must approve",1,24488,2013-01-24 13:39:35,2013-01-24 12:26:28,2013-01-24 13:35:49,0,MERGED,2.0,12.0,4,4,2,positive
35059,Change has been successfully cherry-picked as 28530d7c254ec154ed1f82b32bea4d59665632e5,2,24500,2013-01-25 00:47:04,2013-01-24 13:19:02,2013-01-25 00:47:02,0,MERGED,4.0,1107.0,1,1,2,positive
35096,"Patch Set 1:problem 1: works as expectedproblem 2 and 3: I concentrated on the paste special dialog shift options being correctly en/disabled and regarded the error message as a proper and neat behaviour. I thought that calculating the effect of shifting to find out whether it will fit would be rather time-consuming. If you think otherwise, I could work on a additional patch, which will be more work (have more code) than this patch setproblem 4 (bug comment 6): step 1 till 7 are also fixed with this patch set.My -humble- suggestion is to consider the improvements this patch set produces and let me know if an additional patch which calculates with all the data is needed.",1,24518,2013-01-23 17:12:13,2013-01-14 15:05:33,2013-01-14 15:05:33,218,MERGED,1.0,13.0,2,11,2,positive
35106,"Patch Set 1: Verified; Looks good to me, approved",1,24523,2013-01-23 11:35:37,2013-01-22 20:56:55,2013-01-22 20:56:55,14,MERGED,11.0,102157.0,2,2,2,positive
35137,"Patch Set 3: Fails; Looks good to me, approvedYes, the patch is now correct, but it seems you have mixed in changes from your other patch about OUString::number(), so it no longer applies. Can you please fix that? The patch can go in otherwise.",3,24538,2013-01-22 10:57:17,2013-01-20 09:51:58,2013-01-21 17:28:09,17,MERGED,31.0,791.0,2,2,5,positive
35138,Patch Set 2: (1 inline comment)Thanks for the review Lubos.Hopefully it will be good this time.,2,24538,2013-01-21 17:31:28,2013-01-20 09:51:58,2013-01-20 09:51:58,31,MERGED,31.0,789.0,2,3,5,positive
35154,Change has been successfully cherry-picked as e3f11c10d8cc759d01afa4b8fd8bd98c81a03119,2,24546,2013-01-21 20:48:37,2013-01-21 13:32:09,2013-01-21 20:48:35,0,MERGED,257.0,1552.0,1,2,2,positive
35158,"Patch Set 1: Verified; Looks good to me, approved",1,24549,2013-01-21 20:20:30,2013-01-18 19:36:33,2013-01-18 20:57:49,71,MERGED,8.0,368.0,2,2,2,positive
35162,"Patch Set 1: Verified; Looks good to me, approvedOK, I am fine with the change then. We do not want crashes :-)",1,24550,2013-01-21 18:08:05,2013-01-18 14:07:00,2013-01-20 10:24:30,31,MERGED,3.0,27.0,2,3,2,positive
35187,Change has been successfully cherry-picked as 63bcb139b941a2eff1b5ad367046bca067e7d1f8,2,24564,2013-01-21 15:04:19,2013-01-20 12:55:09,2013-01-21 15:04:17,0,MERGED,82.0,385.0,2,2,2,positive
35314,"Patch Set 2: Verified; Looks good to me, approved",2,24626,2013-01-15 13:26:24,2013-01-15 04:13:17,2013-01-15 05:03:01,8,MERGED,2.0,36.0,2,3,3,positive
35404,"Patch Set 1: Verified; Looks good to me, approvedit's a good improvement: the prefix makes it more obvious which variables are member variables, so it's much easier to tell when reading one statement in a 500 line function (which is what sw is composed of, sadly) whether has a side effect or  just changes some local variable.but ideally the prefix should be ""m_"" which is i think written somewhere in OOo coding conventions... sorry for nitpicking :)",1,24669,2013-01-11 09:36:50,2013-01-10 22:13:16,2013-01-10 22:13:16,11,MERGED,2.0,262.0,4,4,2,positive
35437,"Patch Set 3: Verified; Looks good to me, approvedSeems sane to me",3,24683,2013-01-10 13:06:18,2012-12-12 10:26:55,2012-12-12 10:26:55,698,MERGED,1.0,8.0,3,3,4,positive
35625,Change has been successfully pushed.,6,24779,2012-12-25 08:40:46,2012-12-17 22:48:00,2012-12-25 08:39:47,0,MERGED,46.0,5488.0,1,2,6,positive
35626,Patch Set 1: (2 inline comments)nitpick: can you clean-up the tab/trailing whitespaces please,1,24779,2012-12-22 00:10:15,2012-12-17 22:48:00,2012-12-21 23:47:12,0,MERGED,48.0,5553.0,2,2,6,positive
35647,"Patch Set 1: Verified; Looks good to me, approved",1,24796,2012-12-10 09:22:48,2012-12-10 09:17:04,2012-12-10 09:17:28,0,MERGED,1.0,2.0,1,2,1,positive
35648,"Patch Set 1: Verified; Looks good to me, approved",1,24797,2012-12-08 12:46:49,2012-12-06 01:07:21,2012-12-06 01:07:21,59,MERGED,1.0,9.0,2,2,1,positive
35681,Change has been successfully pushed.,6,24819,2012-11-23 23:42:40,2012-11-03 20:06:49,2012-11-23 23:42:39,0,MERGED,10.0,89.0,4,6,6,positive
35688,"Patch Set 1: Verified; Looks good to me, approved",1,24820,2012-11-21 14:58:30,2012-11-20 04:36:43,2012-11-20 04:36:43,34,MERGED,3.0,618.0,3,4,2,positive
35689,"Patch Set 2: Verified; Looks good to me, but someone else must approveI think this is probably sane by now given how long its been since modular X was released. Solaris is a non-issue anymore. Bit of a merge conflict, I'll push manually to fix up",2,24821,2012-11-21 14:29:41,2012-11-16 03:40:36,2012-11-18 22:19:36,64,MERGED,21.0,2228.0,1,1,3,positive
35694,"Patch Set 1:""The whole check appears to be rather pointless. Do we actually use the result anywhere?""While we don't appear to be using HAVE_BOOST_UNORDERED_MAP anywhere (so setting it could be removed), we do #include ""boost/unordered_map.hxx"" in lots of places.  So if the system boost does not support that, we should probably error-out/switch to our boost.Forcing -std=gnu++0x for the check without coordinating that with HAVE_CXX0X (which will determine whether --std=gnu++0x is actually enabled in the build) is not really helpful, though.",1,24823,2012-11-15 10:46:02,2012-11-15 09:43:19,2012-11-15 09:48:31,0,MERGED,1.0,5.0,4,6,4,positive
35700,Patch Set 1: (3 inline comments)Thanks for the feed back Ivan.I will be pushing a new version shortly that addressthe problem you found,1,24827,2012-11-05 14:47:59,2012-11-05 02:35:29,2012-11-05 02:35:29,12,MERGED,73.0,6549.0,3,4,5,positive
35708,"Patch Set 1:setting MALLOC_PERTURB_ is a good idea, i wanted to do that mysoelf but never found the time to find a good place where to add it :)but i wonder, is it better to use a fixed or random value?the fixed value would be better to remember, i.e. developer sees 0x33 or whatever and goes ""uninitialized memory"".",1,24830,2012-10-30 22:26:51,2012-10-30 16:52:23,2012-10-30 16:52:23,5,MERGED,1.0,13.0,3,3,2,positive
35721,"Patch Set 1: Looks good to me, but someone else must approve",1,24839,2012-10-09 08:24:36,2012-10-08 23:02:03,2012-10-08 23:02:03,9,MERGED,9.0,111.0,3,3,4,positive
35731,Change has been successfully pushed.,4,24845,2012-10-09 20:48:50,2012-10-04 13:06:27,2012-10-09 20:45:24,0,MERGED,4.0,42.0,1,3,4,positive
35826,"Patch Set 1: Do not submitHi Korrawit,Its really nice to have unit tests created. Thank you so much. But, I believe this is incomplete as yet?To test this pptx: (one of the methods)a) Get SdrPageconst SdrPage *pPage = pDoc->GetPage (1);b) Get Objects:sal_uIntPtr nObjs = pPage->GetObjCount();c) iterate on the object to find the object you are looking for - in this case arrows/lines.d) Test the height of it.[This is directly using sd classes]The other method is to use UNO calls like its done in testStuff() - testStuff() is an example though - you would have to do the test/uno calls yourself in testFdo47434() e.g.Regarding the directory: I was thinking of something specific to pptx - not much idea there, though :(It would be really nice if you could complete this patch, though.",1,24930,2012-08-16 09:31:16,2012-08-15 15:43:22,2012-08-15 15:43:22,17,MERGED,3.0,149.0,2,4,2,positive
35914,"Patch Set 1: Verified; Looks good to me, approvedLooks good to me, builds and runs nicely, the one removed image is indeed redundant: not in galaxy, and the sendmail icon is quite fun.",1,24987,2012-07-19 16:27:18,2012-07-16 14:38:54,2012-07-16 14:57:10,73,MERGED,189.0,606.0,2,2,2,positive
35969,"Patch Set 1: Verified; Looks good to me, approvedPushed this one to master it's a nice cleanup - though I had to unwind it from the whitespace changes which don't look so good to me just now :-)Thanks muchly :-)",1,25020,2012-07-09 10:37:06,2012-07-09 08:33:18,2012-07-09 08:33:18,2,MERGED,8.0,38.0,2,2,2,positive
35984,"Patch Set 1:Seems pretty much harmless, but I would like to see confirmed if include order can be influencing how code works, and as such if this is safe.",1,25026,2012-07-02 13:05:33,2012-07-02 00:23:04,2012-07-02 00:23:04,12,MERGED,12.0,333.0,4,7,2,positive
35987,"Patch Set 1: No score""_might_ break things if included code is in some evil way depending on earlier includes in the list.""Which btw. should not happen if all header files declare their define guards (ifdef ME_H) etc. correctly... Agree that this might make problems - but those would be code smells as well and I will then take care of them - iff those ever happen.On the other hand, having the includes sorted helps a lot for getting a quick overview and might also help identifying unused or deprecated includes...See also <http://google-styleguide.googlecode.com/svn/trunk/cppguide.xml?showone=Names_and_Order_of_Includes#Names_and_Order_of_Includes>",1,25026,2012-07-02 20:41:14,2012-07-02 00:23:04,2012-07-02 00:23:04,20,MERGED,12.0,333.0,4,7,2,positive
36009,Change has been successfully pushed.,1,25036,2012-07-01 16:15:54,2012-06-30 13:07:58,2012-06-30 13:10:11,27,MERGED,1.0,4.0,1,1,1,positive
36015,Change has been successfully pushed.,1,25041,2012-07-01 16:15:53,2012-06-30 20:18:03,2012-06-30 20:31:34,19,MERGED,6.0,811.0,2,2,1,positive
36017,Change has been successfully pushed.,1,25042,2012-07-01 16:15:53,2012-06-30 20:24:25,2012-06-30 20:31:34,19,MERGED,5.0,50.0,2,2,1,positive
36032,"Patch Set 2: Looks good to me, but someone else must approve(1 inline comment)",2,25049,2012-06-21 08:44:36,2012-06-20 20:42:27,2012-06-20 20:42:27,12,MERGED,1.0,179.0,3,5,4,positive
36067,"AbandonedAbandoned - no worries, this is just a status change, your patch willstay available (and can be reopened at any time).There does not appear to be any recent activity for your submission -if you need a helping hand, or there are other things blocking youfrom going ahead, please do reach out to us!",5,25079,2016-11-08 10:44:50,2016-08-30 08:27:05,2016-08-30 14:11:34,1676,ABANDONED,6.0,92.0,3,6,5,positive
36069,Patch Set 5: Code-Review+1 Verified+1,5,25083,2016-10-25 08:18:21,2016-10-02 12:47:58,2016-10-25 07:19:05,0,ABANDONED,1.0,13.0,4,7,5,positive
36072,"Patch Set 1:We are discussing this in IRC, commenting here just for completeness. It seems that the problem is caused by janIV having a separately installed newish Python in PATH, which fools the configure script into thinking that the ""system"" Python is good enough, and thus it sets the PYTHION_CFLAGS to point to the Python 2.7 headers in the SDK.",1,25089,2016-11-03 07:17:46,2016-11-02 19:39:34,2016-11-02 19:39:34,11,ABANDONED,1.0,4.0,4,16,1,positive
36076,Abandoneddelay till 5.4.Seriously? code MUST not match the automatic value?   Hmmmm.  Then maybe I wouldn't want to do this patch at all (or else take out the =true which would make tml happy...),1,25091,2016-11-03 04:01:47,2016-11-02 12:32:52,2016-11-02 12:48:04,15,ABANDONED,2.0,8.0,2,4,1,positive
36079,"AbandonedAbandoned - no worries, this is just a status change, your patch willstay available (and can be reopened at any time).There does not appear to be any recent activity for your submission -if you need a helping hand, or there are other things blocking youfrom going ahead, please do reach out to us!",1,25128,2016-10-14 06:39:04,2016-08-21 08:02:15,2016-08-21 08:02:15,1294,ABANDONED,1.0,3.0,4,7,1,positive
36081,"AbandonedAbandoned - no worries, this is just a status change, your patch willstay available (and can be reopened at any time).There does not appear to be any recent activity for your submission -if you need a helping hand, or there are other things blocking youfrom going ahead, please do reach out to us!",1,25137,2016-10-11 05:25:29,2016-07-09 20:50:59,2016-07-09 21:02:16,2240,ABANDONED,2.0,72.0,3,9,1,positive
36082,"AbandonedAbandoned - no worries, this is just a status change, your patch willstay available (and can be reopened at any time).There does not appear to be any recent activity for your submission -if you need a helping hand, or there are other things blocking youfrom going ahead, please do reach out to us!",1,25139,2016-10-11 05:24:53,2016-08-21 08:20:26,2016-08-21 08:20:26,1221,ABANDONED,1.0,3.0,4,7,1,positive
36086,"Restoredset_mnemonic_widget just calls remove_mnemonic_label in our case, so it's a kind of loop here.",2,25141,2016-10-05 21:08:42,2016-10-01 21:56:40,2016-10-02 11:27:17,81,ABANDONED,1.0,6.0,4,10,4,positive
36087,Patch Set 1:@Armin: you might like this patch :),1,25145,2016-06-03 09:10:34,2016-05-23 20:32:22,2016-05-23 20:32:22,252,ABANDONED,33.0,1065.0,4,7,2,positive
36093,Patch Set 6:Even with your patch succeeding tests are just luck. Any solution that is time based will fail when the load on the build machine is too high.So unless someone implements a proper solution I consider these tests not ready for production.,6,25162,2016-09-26 11:42:21,2016-09-22 13:51:14,2016-09-26 11:36:02,0,ABANDONED,1.0,42.0,3,6,6,positive
36096,"Patch Set 5:Thanks Markus.  I've adjusted the patch to re-enable those tests just to check that it solves the tinderbox issue, but I fully agree that an event based solution would be much preferable if that is possible.",5,25162,2016-09-26 11:40:12,2016-09-22 13:51:14,2016-09-25 13:23:37,22,ABANDONED,1.0,36.0,3,4,6,positive
36105,"Patch Set 1:Wrt. the starvation - actually that was due to the logging; we have so much debugging stuff that it was blocking considerably when writing to the console, making the queue grow.  Without that, all works fine even with the unmodified TileQueue :-)But I worked on the TileQueue too - it seems unnecessary to do all the priority shuffling when inserting, when the prioritization changes with every view switch, and instead do it only when the tile is requested - which seems to work nicely.Wrt. an own queue for tiles - that is exactly the thing that makes the synchronzation hard, as then it is necessary to synchronize between those 2 queues; which in turn kills all the advantage of 2 queues :-)Wrt. PNG compression; if we want to thread it, then let's thread just the compression - that'll make it local, more maintainable, and we can go with as many threads there as we wish (for just the PNG compression piece of code).Wrt. the 342125b8ea - thanks for that!  Unfortunately that again just adds code :-(Either way, please check https://cgit.freedesktop.org/libreoffice/online/log/?h=private/kendy/tilesandcallbacks , I'd really like to get that in...  I've tested it with several people in a session, and it performed pretty well thanks to all your work I was able to build on.",1,25170,2016-09-23 11:26:03,2016-09-22 19:59:12,2016-09-22 20:49:06,14,ABANDONED,1.0,163.0,2,4,1,positive
36116,"Patch Set 2:(2 comments)Thanks for your comments, please see my questions in-line.",2,25201,2016-06-21 19:33:58,2016-06-19 18:57:43,2016-06-19 19:34:35,47,ABANDONED,5.0,50.0,5,9,2,positive
36117,"AbandonedAbandoned - no worries, this is just a status change, your patch willstay available (and can be reopened at any time).There does not appear to be any recent activity for your submission -if you need a helping hand, or there are other things blocking youfrom going ahead, please do reach out to us!",2,25201,2016-09-10 17:49:43,2016-06-19 18:57:43,2016-06-19 19:34:35,1990,ABANDONED,5.0,50.0,5,9,2,positive
36129,"Patch Set 1: Code-Review-1I'm posting two different versions of the same fix here. This one doesn't rely on the black magic of PrintUIOptions.My biggest concern is that neither solution discards the results when cancel is pressing. It remembers every change made. That is true of all of the non-SettingsConfigItem settings though.None of these settings are saved in calc etc, so for consistency perhaps it is better if nothing is saved. Thus these patches perhaps should just wait until a vcl solution is designed?",1,25218,2016-08-16 11:31:39,2016-08-16 11:08:43,2016-08-16 11:08:43,0,ABANDONED,3.0,20.0,2,6,1,positive
36132,AbandonedIt seems it's not the good fix,1,25222,2016-08-30 07:12:44,2016-08-30 05:34:44,2016-08-30 05:34:44,1,ABANDONED,1.0,2.0,2,5,1,positive
36141,"Patch Set 3:Wow! What a waste. Seems like I completely misunderstood it. Since the bug report's title was mentioning the delete button which would come from the modify menu, and which would work on a single toolbar item, I thought we would also move the reset feature from that menu to a new button.Now I read the bug description again and clearly see it is ""restore default settings"" but not ""restore default command"".So is this button completely useless and we should abandon the patch?",3,25233,2016-08-25 10:33:21,2016-08-24 07:54:29,2016-08-24 19:04:34,15,ABANDONED,5.0,180.0,3,8,3,positive
36143,"Patch Set 4:(5 comments)Great first showing! :)A few inline nitpicks, and a feedback from one of the Writer hackers appreciated - thanks a lot for this fix!",4,25235,2016-05-28 00:29:50,2016-05-27 03:27:10,2016-05-27 06:23:48,18,ABANDONED,3.0,85.0,3,4,6,positive
36145,"Patch Set 5:Thanks, Thorsten, for the comments. I've made those changes!",5,25235,2016-05-28 17:09:15,2016-05-27 03:27:10,2016-05-28 16:55:08,0,ABANDONED,3.0,74.0,3,9,6,positive
36157,"RestoredAfter deep analysis of the root cause of problem, I think old algorithm was working perfectly with xlsx and LibreOffice.Even if new algorithm is working better with MS Excel column displays, all it will be broken, after next import/export by LibreOffice.",4,25265,2016-08-07 22:53:05,2016-07-30 23:55:56,2016-07-31 01:26:30,189,ABANDONED,3.0,59.0,2,6,4,positive
36161,Patch Set 2:lol ... Another merge conflict. I'll try again later,2,25278,2016-07-13 16:35:32,2016-07-13 15:19:13,2016-07-13 15:19:13,1,ABANDONED,369.0,3030.0,2,4,3,positive
36172,"Patch Set 1: -Code-ReviewI see, thanks. I take it from there.",1,25299,2016-06-02 09:44:36,2016-05-30 16:20:19,2016-05-30 16:20:19,65,ABANDONED,9.0,114.0,3,12,48,positive
36173,"Patch Set 17:(1 comment)OK, this looks good. But we cannot commit it to master as long as it breaks working platforms, we would block the work of everyone else on these other platforms.So getting it to work on MacOS X and MS Windows is getting to be a priority...",17,25299,2016-07-03 17:38:21,2016-05-30 16:20:19,2016-06-25 11:58:14,197,ABANDONED,19.0,314.0,3,7,48,positive
36177,"Patch Set 2: Code-Review+1No problem merging this if it fixes things ! =) but in general, I'd prefer to share the cl-test.ods logic for this use-case to check things work; that'll need some re-factoring though.",2,25303,2016-07-26 11:16:36,2016-07-23 02:10:38,2016-07-23 18:40:15,64,ABANDONED,1.0,32.0,5,7,2,positive
36184,Patch Set 1:Normally the agreement was that we don't want python tests in calc. We have an awesome test framework in calc where python test don't provide additional value.,1,25351,2016-07-08 02:46:24,2016-07-08 01:46:46,2016-07-08 01:46:46,0,ABANDONED,3.0,66.0,3,8,1,positive
36185,Patch Set 1:Talk to one of the Impress/draw developers. While we have a huge shared test framework each application also has quite a big set of own test framework. So it depends on how the Impress devs want to organize their tests.,1,25351,2016-07-08 12:22:31,2016-07-08 01:46:46,2016-07-08 01:46:46,10,ABANDONED,3.0,66.0,3,8,1,positive
36193,"Patch Set 8:(4 comments)Hi Thorsten,thanks for review!",8,25385,2016-06-27 13:17:11,2016-05-07 14:35:52,2016-06-27 11:40:37,1,ABANDONED,18.0,291.0,3,12,8,positive
36206,"Patch Set 3:Hmmm... how about ""info"" or question mark icon, that is always shown in the Action Bar, which leads to Requirements? ALSO MAYBE, we could use a different style of button, one that has borders and stuff, but still feels flush with the text and elegant. I'll look into it.",3,25416,2016-04-14 19:29:42,2016-04-13 07:17:45,2016-04-13 19:46:01,23,ABANDONED,3.0,20.0,3,6,3,positive
36218,"Patch Set 3:Hi Caolan,yes, in principle it goes in the correct direction - let me prepare a suggestion, please. Allow me some time for this.",3,25428,2016-05-31 15:17:56,2016-05-30 13:26:49,2016-05-31 12:51:33,2,ABANDONED,3.0,359.0,3,9,3,positive
36223,"Patch Set 3:(1 comment)There's good deal of flickering going on as this new spinbox control value is changed, not so very pleasing for the eyes :) Maybe this rmain sequence rebuilding and updating controls isn't really necessary when changing delay value only?",3,25437,2016-02-25 22:52:31,2016-02-21 07:11:01,2016-02-21 07:11:01,111,ABANDONED,3.0,91.0,4,9,3,positive
36225,"Patch Set 10:oh, that's cool. Thank you for taking a look at it. I abandon it then",10,25441,2016-06-07 15:58:58,2016-05-22 13:46:32,2016-06-03 11:13:05,100,ABANDONED,2.0,11.0,4,10,10,positive
36229,"AbandonedAbandoning then for the while - please re-open at any time, if you come back to this one!",1,25445,2016-06-06 12:15:47,2016-04-30 10:25:13,2016-04-30 10:25:13,889,ABANDONED,1.0,8.0,5,7,1,positive
36235,"Patch Set 2: Code-Review-1(4 comments)Nice work, it needs some additional work to be fully functional though. Please see inline comments.",2,25457,2016-03-29 12:49:25,2016-03-06 22:21:22,2016-03-13 16:12:29,380,ABANDONED,14.0,191.0,4,7,2,positive
36238,"Patch Set 1:This is not a very meaningfull commit message, please correct, together with the build failure.Remark, if this was forgotten in another patch, please use git --amend so that the patch get updated.",1,25461,2016-05-29 07:54:19,2016-05-27 17:16:13,2016-05-27 17:16:13,38,ABANDONED,1.0,68.0,4,6,1,positive
36250,"Patch Set 3:> Dennis, do you want  to do the modification on this patch and on > the master or do you prefer I do it ? It's your patch :-) Hi Arnaud, Thanks for bringing this up. I have been away from LO dev work for a while now. If you have a fix in mind then please feel free to make changes, as it may take me a little more time to get back to coding.Thanks.",3,25494,2016-05-18 04:18:41,2015-11-29 23:14:43,2016-05-17 12:06:35,16,ABANDONED,4.0,33.0,4,8,3,positive
36258,"Patch Set 1:No problem at all, fortunatelly this easyhack didn't take too much time, as you can see. I like bash scripting, but currently want to improve/refresh c++. But no worries, I will find another easyhack to solve.    Best regards",1,25504,2016-05-11 21:08:35,2016-05-07 19:05:20,2016-05-07 19:05:20,98,ABANDONED,2.0,303.0,3,8,1,positive
36269,"Patch Set 1: Code-Review-1Thank you for the patch! :-)Unfortunately I don't think we should create a special class & .ui file for the warning about the restart though; a code like        ScopedVclPtrInstance<MessageDialog> aWarnBox(this, CUI_RES(RID_SVXSTR_OPTIONS_RESTART), VCL_MESSAGE_INFO);        aWarnBox->Execute();should be enough; can you please define the appropriate string in desktop/source/app/desktop.hrc and desktop/source/app/desktop.src, and then just call something similar as above in ExtensionManager::doChecksForAddExtension() ?Thank you & sorry for asking you for additional work...  Marking it as -1 for the moment that means ""needs tweaks"" - hope it is fine for you :-)",1,25533,2016-01-31 17:58:20,2016-01-30 15:34:55,2016-01-31 12:35:43,5,ABANDONED,4.0,298.0,3,5,7,positive
36272,"Patch Set 1: Code-Review-2To confirm Norbert's input. I would expect such cosmetic changes to fix potential nano-aggressions ;-) to be done in the course of existing significant work to the code-base. This then avoids conflict and argument over ~irrelevances like this. ""Lifecycle"" is an industry standard term here encompasing creation & destruction, life & death of objects =) FWIW - the new naming is rather less clear to me.Nevertheless - if someone who is actively working on really substantial functional improvement in this area feels strongly about this, they are at liberty to change it as part of their work of course =)I'd really like to avoid us as a project getting dragged into this.Please consider abandoning your patch =)",1,25537,2016-04-18 08:46:15,2016-04-14 21:25:12,2016-04-14 21:25:12,83,ABANDONED,9.0,82.0,5,9,1,positive
