ID,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,PREDICTED
36434,Patch Set 1:Really nice to see how LibreOffice works now. If you don't like someone objecting to your work just try to squeeze it in by hiding it behind a different commit message!,1,25848,2016-02-01 14:55:47,2016-02-01 14:55:47,0,ABANDONED,2.0,27.0,5,11,1,positive
36441,"AbandonedThis is causing problems with size of elements. It's a good example of how to get the actual DPI, but I think it's causing problems.",3,25854,2016-01-31 04:09:01,2016-02-01 00:52:04,20,ABANDONED,1.0,47.0,2,4,3,positive
36442,"Patch Set 1:Hope Doug and Tor don't mind, but I'm adding you as reviewers. As it says on the commit comment, we need to get the screen backing - this was made available from OS X 10.7 and above so I'm not sure what our minimum version we support is!",1,25854,2016-01-31 04:09:01,2016-01-31 04:15:26,0,ABANDONED,1.0,48.0,2,5,3,positive
36449,Patch Set 6:(1 comment)the rest looks good to me,6,25869,2016-01-22 12:09:30,2016-01-28 13:35:38,145,ABANDONED,4.0,19.0,1,1,8,positive
36451,Abandonedcomparing with 0.0 is fine,2,25872,2016-01-25 09:04:19,2016-01-26 07:38:45,22,ABANDONED,1.0,2.0,2,3,2,positive
36458,Patch Set 1:Oh wow; well - if it works - I guess that's ok; but forking another process to do that is a tad inelegant ;-)Is there not a native API that gets us the same information without the associated grief and risk there ? =)Thanks !,1,25894,2015-12-11 12:23:19,2015-12-11 12:23:19,0,ABANDONED,2.0,20.0,4,6,3,positive
36459,"AbandonedMany thanks to Yousuf, it was a good attempt and much appreciated. Douglas Mencken has made a patch that is a bit more suitable and I've just merged it.",3,25894,2016-01-18 06:11:18,2016-01-18 06:14:00,0,ABANDONED,2.0,20.0,3,5,3,positive
36460,"Patch Set 2: Code-Review-1It's a good attempt, but it would be better to use the API and it doesn't show the version of OS X being used.",2,25894,2015-12-11 12:23:19,2015-12-12 12:02:05,23,ABANDONED,2.0,33.0,4,8,3,positive
36462,"Patch Set 12:When clew is not in mergelibs, i get the below output:I'm still not 100% sure what the issue is, but adding clew to mergelibs makes the warning go away.make dump-deps-pngreading deps ................................................ doneUse of uninitialized value in concatenation (.) or string at /home/peter/libreoffice/bin/module-deps.pl line 194.annotating mergelibsUse of uninitialized value in concatenation (.) or string at /home/peter/libreoffice/bin/module-deps.pl line 194.Use of uninitialized value in concatenation (.) or string at /home/peter/libreoffice/bin/module-deps.pl line 337.",12,25905,2016-01-16 04:34:11,2016-01-18 23:26:51,66,ABANDONED,1.0,1.0,3,7,12,positive
36474,"Patch Set 1:@Stephan Bergmann: ok...let me take a look at why it does not automatically obtain a value (on GNOME, using the exact same gconf value that i am using in my patch).",1,25943,2015-01-07 09:30:51,2015-01-07 09:39:38,0,ABANDONED,1.0,7.0,6,13,1,positive
36475,"Patch Set 2: Code-Review+1 Verified+1Build and tested this on 5.1 branch, works fine.",2,25953,2015-12-22 11:12:23,2016-01-09 19:29:12,440,ABANDONED,32.0,459.0,4,9,2,positive
36476,"Patch Set 2: Code-Review-2I think probably we need to ask this patch to be abandoned, though it is good work and I'd like to acknowledge Bryan's efforts in doing it :-)It was pointed out to me the other day that ActiveX controls can still be used outside of IE. ActiveX, after all, is just a wrapper around COM. Unlike the NPAPI support which is removed entirely and only supports a few browsers, until all of COM is removed by Microsoft (very unlikely) we probably need to keep this.",2,25955,2015-12-31 19:48:28,2016-01-08 21:28:59,193,ABANDONED,53.0,5765.0,5,11,2,positive
36482,Patch Set 2:(3 comments)Just a spot more cleanup here would make this yet more lovely =)Thanks !,2,25959,2016-01-07 18:41:04,2016-01-08 09:58:32,15,ABANDONED,1.0,18.0,3,4,2,positive
36493,Patch Set 1:(3 comments)Hope no one minds my bikeshedding here.,1,25979,2015-11-29 20:11:21,2015-11-29 20:11:21,0,ABANDONED,7.0,302.0,4,9,1,positive
36498,"Patch Set 6:> A polite ping. >  > Are you still working on this patch?Hi, this was merged in master some time ago, it's interesting that it isn't marked appropriately.",6,25993,2015-11-06 12:34:28,2015-11-12 21:18:33,152,ABANDONED,14.0,174.0,4,6,6,positive
36500,"Patch Set 1:The reason I proposed this, is that I added ""Save As"" to the ""Save"" button as a dropdown option just before: http://cgit.freedesktop.org/libreoffice/core/commit/?id=a3eec8a043eae4417276938968a5a8e227d23111So now, we actually have the ""Save as"" command in the toolbar, even if we remove this.Jay, are you ok with this?",1,25996,2015-11-19 12:45:54,2015-11-19 12:45:54,0,ABANDONED,14.0,18.0,5,16,1,positive
36501,"Patch Set 1:Thanks for adding the 'Save As' to the 'Save' split button, as i was going to suggest that be done after seeing the code in the File > Recent Documents submenu.Regarding the removal from the toolbars, it shouldnt be done as 'Save As' isnt accessible in the Save drop down when no modifications are done to a document (e.g. once a document is open or after saving changes to a file).",1,25996,2015-11-19 12:45:54,2015-11-19 12:45:54,0,ABANDONED,14.0,18.0,5,16,1,positive
36512,Patch Set 4: Verified+1Build 764c017b5:* on Windows SUCCESS : https://ci.libreoffice.org/job/buildbot/3193* on Linux SUCCESS : https://ci.libreoffice.org/job/buildbot/3241* on MacOSX SUCCESS : https://ci.libreoffice.org/job/buildbot/3242,4,26000,2014-11-04 08:18:40,2014-11-17 08:26:22,312,ABANDONED,4.0,173.0,5,67,4,positive
36513,"Patch Set 4:so I guess we best leave this patch lingering here until you push a clean-up patch that depends on it or directly extend this patch with the clean-up code; if we would commit it now, the unused code would be pruned away again",4,26000,2014-11-04 08:18:40,2014-11-17 08:26:22,312,ABANDONED,4.0,173.0,5,67,4,positive
36521,"Patch Set 1:A polite pingAre you still working on this patch?I am aware you use -2, so please see this as very polite question, in a general efford to reduce the gerrit patch queue (of course leaving everything being worked on)",1,26024,2015-07-27 08:32:28,2015-07-27 08:32:28,0,ABANDONED,71.0,16764.0,5,15,1,positive
36526,"Patch Set 2:No, I am currently not working on this.   :P The patchset 2 is actually the one which works.",2,26029,2014-11-26 07:15:26,2014-11-26 07:22:38,0,ABANDONED,4.0,96.0,2,4,3,positive
36528,AbandonedClosing this patch for now.You can anytime reopen the patch.If you want/need help to e.g. combine your good patches into one and solve the merge conflicts please feel free to mail me.,3,26029,2014-11-26 07:15:26,2015-08-11 20:28:04,6205,ABANDONED,4.0,96.0,4,8,3,positive
36536,"Patch Set 1:(3 comments)Hi Pasqual,thanks for your patch, it's great to see you finding your way into the code :)I've detected the patch doesn't always work properly, please try the test case I've attached in bugzilla, besides Bryan's comments. See also some comments about code style.Additionally, it would be great if you added a test to prevent this regression to happen again. Ask around at IRC to get some pointers :)Thanks again.",1,26037,2015-12-05 16:41:16,2015-12-05 16:41:16,0,ABANDONED,2.0,37.0,4,6,1,positive
36540,"Patch Set 2: Code-Review-1(1 comment)This runs no tests, please make the tests run (and succeed) before continuing with other tests.",2,26071,2015-11-13 23:41:42,2015-12-04 22:49:10,503,ABANDONED,8.0,371.0,3,5,2,positive
36541,Patch Set 2: Code-Review-1This currently doesnt even run the tests as there is nothing picked up by unittest.main().Please make the test run (and succeed) before pushing for review. ;)Additional nitpicks inline and:- Why the mode changes on the uno.pys?,2,26074,2015-11-09 00:06:35,2015-11-10 00:31:12,24,ABANDONED,4.0,165.0,4,8,5,positive
36543,"Patch Set 1: Code-Review-1CheckBookmarks is by far the most useful one to test writer's locking implementation, and that is only possible as long as it's a out-of-process JunitTest(the bookmark testing it does is not nearly as useful as the locking testing imho...)",1,26074,2015-11-09 00:06:35,2015-11-09 00:06:35,0,ABANDONED,4.0,165.0,3,5,5,positive
36544,"Patch Set 5:An update wrt. my earlier comment: as discussed yesterday it turns out this is a special test that has a value in keeping the java version, so ignore my comment about removing the java equivalent -- that is true for all the other java tests, but not for this one.",5,26074,2015-11-09 00:06:35,2015-11-13 14:58:05,110,ABANDONED,2.0,151.0,4,6,5,positive
36549,"Patch Set 1:uhm... you are quite optimisitic to expect another 4.4 release after there was already one more than was planned intially - or maybe that would pessimistic, not optimistic :)",1,26081,2015-12-03 04:07:11,2015-12-03 04:25:10,0,ABANDONED,1.0,2.0,3,4,1,positive
36552,"Patch Set 1:Can you please add a matching unit test? See sw/qa/extras/README for details, and ask here if you still have trouble doing so. :-)Thanks!",1,26095,2015-11-23 15:13:37,2015-11-23 15:14:57,0,ABANDONED,2.0,11.0,3,4,2,positive
36553,"Patch Set 2: Code-Review-21) There's a conflict2) There's a part you've already dealt with3) The part you changed seems wrong since there's not ""+"".Please update your patch.",2,26096,2015-11-06 12:14:56,2015-11-06 14:29:15,2,ABANDONED,1.0,15.0,3,5,2,positive
36558,"Patch Set 3:Bjoern, Thorsten..Looks like a nice patch, but beyond my comfort/knowledge level to approve. Can you think of someone that can review it ?",3,26121,2015-06-06 12:55:47,2015-06-27 11:24:22,502,ABANDONED,8.0,66.0,3,5,7,positive
36559,"Patch Set 2:Hi Keigo, thanks for the updated patch.You can reply to any comments with the ""Reply"" button here in Gerrit.When you are asked to update your patch, please follow the instructions at https://wiki.documentfoundation.org/Development/gerrit/SubmitPatch#Submitting_a_new_version . That will prevent creating a new patch, but create a new patch version instead.It would be great if you could write a bug report at bugs.documentfoundation.org describing the enhancement request. Then reference that bug in your first commit line (tdf#12345). Also the first commit line should be a short description of your change.Thanks for your work, looks like a nice improvement :)If you keep working on it, we might get it in before the 5.1 feature freeze (end of this week).",2,26124,2015-11-16 11:39:06,2015-11-17 03:17:00,15,ABANDONED,2.0,208.0,4,9,3,positive
36562,Patch Set 3:I replied to inline comments. Thank you so much for your review.,3,26124,2015-11-16 11:39:06,2015-11-17 17:01:06,29,ABANDONED,2.0,208.0,3,5,3,positive
36568,Patch Set 8:Giuseppe: The problem with patching neon is that then it is impossible for the package maintainers to use the version provided by system on the Linux distros.Can you please try if it is possible to normalize the url's before calling the neon API instead?Thank you!,8,26138,2015-09-09 14:34:08,2015-10-05 09:21:30,618,ABANDONED,2.0,70.0,3,6,8,positive
36581,"Patch Set 2:> (1 comment)So I looked at this doc without this patch[1] it is good, with the patch and quite a numer of bits are incorrectly rotated. Unfortunately I no longer even have a working MSO that will read/write xlsx. It would be best if someone extracted some of the misrotated shapes (but currently I can't) [1] that is not to say the solution I had was correct, but... at the time it worked (and I would guess the xlsx import much less advanced) and then and now my knowledge of xlsx import (and even shapes) is/was poor :-)",2,26162,2015-05-29 12:31:23,2015-07-28 17:03:59,1444,ABANDONED,4.0,56.0,4,10,3,positive
36583,"Patch Set 1:Sorting will still be needed after grouping and separating variants, so this would be a step in the right direction. This does make sense in other languages like Arabic, but for languages where it doesnt, translators can be informed to take that into consideration.",1,26168,2015-10-28 15:26:34,2015-10-28 15:32:11,0,ABANDONED,1.0,16.0,5,11,1,positive
36585,"Patch Set 1:Hmm, is this only a nice-to-have patch or it makes life really hard on the g-d side if this is not accepted?I'm asking as up to today, we could freely add as many new signals as we wanted to the widget without breaking ABI. However, with your patch, the list of signals become part of the ABI and we limit the number of new signals ever to be added.In other words it's a large cost to support these function pointers -- if possible, it would be really nice to avoid this. The larger the interface we promise to be stable, the harder to make future changes.",1,26171,2015-10-19 18:04:44,2015-10-19 19:41:46,1,ABANDONED,2.0,47.0,4,9,1,positive
36586,"Patch Set 1: Code-Review-1Let's -1 it before we have the answer, based on the comment :-) - hope that's fine.",1,26171,2015-10-19 18:04:44,2015-10-19 19:41:46,1,ABANDONED,2.0,47.0,4,9,1,positive
36590,"Patch Set 1:> Do we really want to save the mixed behavior to configuration > without the possibility to say ""this document only"" which we have > in master?Hm, if the user wants to have it like that ? I thought (and you more-less confirmed that) for this code path to be actually taken, the user has to go to the relevant Tools > Options dialog and save the config ... It then feels somehow inconsistent that the other 4 options (same as formula syntax, CalcA1, ExcelA1, ExcelR1C1) can be saved as a global value and this one can't. But I don't feel strongly either way. It was mostly LHM guys who wanted this.",1,26176,2015-10-08 10:55:21,2015-10-19 09:44:23,262,ABANDONED,1.0,4.0,3,8,1,positive
36596,"Patch Set 5:abandoning this change commit.  It was requested by Samuel Mehrbrodt when reviewing the ""identify/create a unicode character as you type"" version of calc support for alt-x.  This patch could have been useful for someone wanting to easily create a table of unicode characters if they are already familiar with alt-x's functionality.  However, as mentioned in IRC the same could be accomplished with some formulas like unichar().",5,26209,2015-09-17 06:07:59,2015-10-06 12:52:26,462,ABANDONED,2.0,66.0,3,6,5,positive
36599,"Patch Set 1:Stephen: thanks for the suggestion of full-cell alt-x support.  This could be a really nice addition for people easily creating Unicode-related documentation tables.  Please be the official reviewer for this patch.Markus: I'd appreciate confirmation that my coding style/choice of functions is appropriate for calc.  I didn't find example code to copy related to acting on each cell of a multi-range selection.  Undo has been a reviewers concern of late.  Perhaps if it is simple to group all the changes into a single undo that would be a good addition.  Currently each cell can be individually ÔÇ£undoneÔÇØ, which is fine with me.  I don't think it is worth extra effort if the code is complicated, or if it involves a translation effort.  Finally, there are already alt-x unit-tests for Writer, so I didn't think it was necessary to add one for calc as well.  Since this isn't a bug fix, I'm sure that should be fine.",1,26209,2015-09-17 06:07:59,2015-09-17 06:07:59,0,ABANDONED,2.0,45.0,3,5,5,positive
36600,"AbandonedHi Irem,thanks for your patch. To update a patch, please, the next time do ""git commit --amend"". See https://wiki.documentfoundation.org/Development/gerrit/SubmitPatch#Submitting_a_new_versionI did this for your existing patch and will drop this one. Looking forward to seeing more contributions from you!",1,26211,2015-10-12 08:01:16,2015-10-12 08:01:16,0,ABANDONED,1.0,6.0,3,4,1,positive
36601,AbandonedNo idea how you think this would be a good idea.,1,26212,2015-10-09 23:24:23,2015-10-10 12:22:37,12,ABANDONED,4.0,152.0,3,7,1,positive
36603,"Patch Set 9:TB on Windows failed due to unrelated chart2 unit test failure, Mac OS X and Linux SUCCEED",9,26213,2015-10-05 16:29:49,2015-10-06 13:27:40,20,ABANDONED,73.0,7921.0,3,6,9,positive
36604,"Patch Set 2: Code-Review+1Personally Im all for it, but likely good to discuss on the ESC before pressing the big red button -- I will take the topic there ...",2,26213,2015-10-05 16:29:49,2015-10-05 16:35:02,0,ABANDONED,51.0,7545.0,3,3,9,positive
36605,AbandonedPushing master to -5-0 is not a great plan ;-),1,26219,2015-10-05 17:08:02,2015-10-07 17:15:23,48,ABANDONED,4.0,220.0,3,5,1,positive
36607,Patch Set 1:The industrial theme was always used as the fallback for Tango; please did you make sure that all the icons that are removed are actually in Tango?Thank you!,1,26235,2015-09-25 14:45:08,2015-09-25 14:45:08,0,ABANDONED,2269.0,22882.0,4,7,1,positive
36608,"Patch Set 2:There have been some discussions about this earlier, even a patch which had been rejected.The thing is that there are still lots of old computers where LO takes several seconds to show up.Maybe you can get some measurements? Also be good to discuss this with the design team.",2,26238,2015-09-30 17:28:18,2015-10-02 04:17:36,34,ABANDONED,40.0,3661.0,4,7,2,positive
36617,"Patch Set 1:Hi Oliver,Thanks for the fix! :-) Could you please add a matching testcase? I guess for this case the CppunitTest_sw_ooxmlimport suite would be the best, I tried to write lengthy documentation at sw/qa/extras/README on how to add a new testcase in that suite.Thanks,Miklos",1,26280,2015-09-09 05:53:43,2015-09-09 05:53:43,0,ABANDONED,1.0,2.0,3,5,1,positive
36620,AbandonedAbandon this for now =) more fixing required. Thanks for the commit...,1,26323,2015-08-28 10:12:58,2015-08-28 10:12:58,0,ABANDONED,1.0,4.0,3,4,1,positive
36621,Patch Set 1:No worries! I'm still a noobie to LibreOffice. So any constructive criticism is very welcome!Is your issue with the idea of using the cow_wrapper or my implementation? Other than possibly making debugging more difficult do you have any issues with the patch?After a short review. I think there are some areas I could have written better. I'll try to submit a 2nd patch at some point.,1,26325,2015-08-23 19:21:34,2015-08-24 16:37:06,21,ABANDONED,2.0,139.0,4,10,1,positive
36624,"Patch Set 1:(4 comments)> Wow, this is an odd class. It mixes value and ptr semantics in a rather weird way. Daniel, sorry you accidentally ran into this oneNo worries! I do agree it is a little odd, but I'm having a much worse time trying to understand the Bitmap class.> As mentioned it is meant to be a non-copyable wrapper around the OpenGL texture.Thanks! I should have looped into the OpenGL texture resource in more detail.",1,26325,2015-08-23 19:21:34,2015-08-24 16:37:06,21,ABANDONED,2.0,139.0,4,10,1,positive
36626,Patch Set 2:Thank you Khaled for your feedback.I updated description so you can give a look to the initial bugreport.,2,26340,2015-08-09 16:51:20,2015-08-16 17:03:17,168,ABANDONED,1.0,4.0,3,9,3,positive
36627,"Patch Set 2:I don't know how long it has been like this.About MS, I don't consider them as a ref just as a PITA when we must stick to their bugs for compatibility (eg, Excel considers ""at"" and ""atm"" the same, see https://en.wikipedia.org/wiki/Atmosphere_%28unit%29 and http://cgit.freedesktop.org/libreoffice/core/commit/?id=63153f10e0a7d16511878bbfcd97e2c8781a5564).I'm not Greek expert at all but during my student courses when there were ""Phi"" in math equations, teachers wrote it like the varphi of MS ""ref"".",2,26340,2015-08-09 16:51:20,2015-08-16 17:03:17,168,ABANDONED,1.0,4.0,3,9,3,positive
36630,"Patch Set 2: Code-Review-2QtCreator creates those files when it refuses to load the .pro.user files. So nothing useful there. (.pro.user files aren't useful in this case either, but that's another issue.)",2,26347,2015-08-09 15:32:40,2015-08-09 15:38:10,0,ABANDONED,1.0,1.0,3,9,2,positive
36637,"Patch Set 1:(1 comment)Marcus, thanks for looking into this",1,26375,2015-06-11 21:38:53,2015-06-11 21:45:48,0,ABANDONED,1.0,10.0,4,6,2,positive
36647,AbandonedQuite right - this must be pushed from the wrong branch somehow (?) let me abandon it =) thanks !,1,26399,2015-07-15 13:07:54,2015-07-15 13:31:26,0,ABANDONED,3.0,164.0,3,5,1,positive
36656,"Patch Set 1:> I think the problem is that this will make one of the clang plugins > warn and it'll get removed again, can you get the poppler version > which is affected and put the appropiate POPPLER_CHECK_VERSION > around it and then it'll be okWell I tried not to do that because I have no darn clue when it changed. And as I built against such arcane poppler the history is quite HUGE :) Maybe we could use rule of thumb and say < 0.20.0?Ifdefing in the end is the easy part.",1,26424,2015-06-18 10:31:47,2015-06-18 10:31:47,0,ABANDONED,1.0,2.0,4,8,1,positive
36661,"AbandonedFixed already in git. (With misleading commit comment, nothing OS X -specific here...)",1,26427,2015-06-30 09:07:08,2015-06-30 09:07:08,0,ABANDONED,1.0,1.0,2,4,1,positive
36662,Patch Set 1:please delete this!,1,26429,2015-06-29 13:47:25,2015-06-29 13:47:25,0,ABANDONED,1.0,2.0,2,5,1,positive
36664,Patch Set 1:This change is not clear to me... Please check the diff and confirm it's really what you want.,1,26440,2015-06-24 23:53:07,2015-06-24 23:53:07,0,ABANDONED,2.0,0.0,3,6,1,positive
36668,"Abandonednobody is interested, so I don't think this adds enough value",1,26461,2015-05-25 13:40:00,2015-05-26 06:39:02,16,ABANDONED,14.0,205.0,2,4,1,positive
36677,Patch Set 1: Code-Review-1My only concern is that menu.cxx is common code for menubarwindow and menufloationgwindow. but let's see it http://cgit.freedesktop.org/libreoffice/core/commit/?id=9ce71b67f705ccbc6df327d1bb181ca20b3ed17f has resolved this issue first.,1,26496,2015-05-28 13:30:42,2015-05-28 13:31:43,0,ABANDONED,1.0,2.0,3,5,1,positive
36680,"Patch Set 3:Hi Michael,   and thanks a lot for the info.   I'm going to close this.Ciao,Andrea",3,26506,2015-05-18 17:05:06,2015-05-18 17:05:06,0,ABANDONED,3539.0,9097.0,3,6,3,positive
36683,"Abandonedsome Mac port maintainers say that these variables aren't obsolete, so i guess it's best to abandon this for now",8,26510,2014-11-30 12:24:22,2015-02-12 21:04:46,1784,ABANDONED,3.0,54.0,3,5,8,positive
36686,"Abandonedmerge conflict, 2 months w/o activity -> abandoning for now. Feel free to revitalize with new patches.",2,26513,2015-03-05 10:45:55,2015-03-05 14:16:00,3,ABANDONED,34.0,620.0,4,5,2,positive
36695,"Abandonedmerge conflict, 2 months w/o activity -> abandoning for now. Feel free to revitalize with new patches.",9,26521,2015-03-01 04:37:14,2015-03-10 00:06:09,211,ABANDONED,24.0,268.0,5,6,9,positive
36698,"Patch Set 1: Code-Review-2 Verified-1No. We want to get rid of GUIBASE. (Or perhaps rename it some something meaningful and *document* what its semantics are. Currently it is set to ""unx"" or a dummy value. That makes little sense. Does it actually mean ""X11""? If so, let's rename it to ENABLE_X11 with value ""TRUE"" or emoty. Or whatever. Etc.)",1,26524,2015-03-08 00:45:26,2015-03-08 00:45:26,0,ABANDONED,5.0,10.0,4,5,1,positive
36702,"Patch Set 2:That's a pretty important ""only""... does the add-in GCD function match Excel's?",2,26534,2015-04-07 11:26:20,2015-04-07 12:03:23,0,ABANDONED,3.0,6.0,5,10,2,positive
36703,"Patch Set 2:@tml:Yes, The GCD() function is Calc matches the Excel function, with two notes:-Excel has limits for the size of the arguments (must be less than 2E53), Calc doesn't and never had that limit (neither Calc's own, nor add-in function);-Excel GCD accepts only integer arguments in Excel versions prior to 2007 and accepts floating point arguments since Excel 2007, Calc accepts all numeric arguments (both Calc's own as add-in function).It is quite common for Calc functions to be more tolerant with respect to type and/or numeric value limits than their Excel counterparts.",2,26534,2015-04-07 11:26:20,2015-04-07 12:03:23,0,ABANDONED,3.0,6.0,5,10,2,positive
36709,"Patch Set 2:Norbert, thank you for your explanation. I explored the links and visited the console log, but missed the link in the red dot.As the MacOSX build on November 4 went fine and the build error for jenkins seems unconnected with the patch, I won't do anything about it right now.",2,26546,2014-10-24 15:28:50,2014-11-06 02:04:41,298,ABANDONED,18.0,149.0,5,8,2,positive
36710,Patch Set 3:> Does it make sense ?Yes it does as i created those entries in Impress :D,3,26556,2015-04-27 21:36:47,2015-04-29 22:33:30,48,ABANDONED,42.0,564.0,3,4,8,positive
36712,"Patch Set 1: Code-Review-1I was thinking back and forth on this. I don't like the approach of just hiding a long available function. Users don't know about ODFF anyway. Furthermore, if we only advertise F.DIST.RT that will currently be saved as COM.MICROSOFT.F.DIST.RT in ODFF instead of LEGACY.FDIST, which I find rather unfortunate.",1,26558,2015-03-03 07:55:17,2015-03-03 07:55:17,0,ABANDONED,2.0,3.0,3,7,1,positive
36713,Patch Set 1:Hmm; I'm curious about this. If the constant is rarely used - then the risk is low - and correctness beats lameness every time: surely ? =) Also - this has no ABI impact for C++ extensions - particularly the idea of adding a correctly spelled equivalent is reasonably good -surely ? =),1,26560,2015-01-19 15:45:16,2015-01-19 15:45:16,0,ABANDONED,4.0,8.0,7,10,1,positive
36727,Abandonedsee ESC minutes: Abandoning now as no activity for months. Feel free to revitalize with updates.,2,26588,2014-10-08 19:32:52,2014-10-08 20:01:02,0,ABANDONED,1.0,5.0,3,3,2,positive
36728,Abandonedsee ESC minutes: Abandoning now as no activity and negative review. Feel free to revitalize with updates.,2,26589,2014-12-27 04:41:06,2014-12-31 23:28:37,114,ABANDONED,1.0,5.0,3,4,2,positive
36731,Patch Set 1: Code-Review-1 Verified-1Draft / wip / incomplete change. Published so that people interested in fdo#88710 can see it.,1,26592,2014-09-26 13:13:34,2014-10-01 09:32:05,116,ABANDONED,8.0,534.0,2,3,1,positive
36732,Abandonedsee ESC minutes: Abandoning now as no activity and negative review. Feel free to revitalize with updates.,1,26592,2014-09-26 13:13:34,2014-10-01 09:32:05,116,ABANDONED,8.0,534.0,2,3,1,positive
36735,Patch Set 3:MacOSX SUCCESS (84633d111)Build on tb37 at Oct-14 21:30: https://ci.libreoffice.org/job/buildbot/2823,3,26595,2014-09-23 12:10:19,2014-10-14 20:35:06,512,ABANDONED,3.0,33.0,3,12,3,positive
36736,Patch Set 3: Verified-1Build 84633d111:* on Windows FAILED : https://ci.libreoffice.org/job/buildbot/2822* on Linux DISCARDED : * on MacOSX SUCCESS : https://ci.libreoffice.org/job/buildbot/2823,3,26595,2014-09-23 12:10:19,2014-10-14 20:35:06,512,ABANDONED,3.0,33.0,3,12,3,positive
36741,"Patch Set 1:I hoped you were not right :-) But yes, if there are conflicting settings for different use cases, it could be the case that the client code needs to be adjusted - even with my approach. The chance for this is 2/6 (if I look at the current situation). But despite this matter of different views, for me there's another more interesting question:Did I understand right, that you suggested to also let the caller controll the ""--accept=pipe,name=<sPipeName>;urp;"" switch? Currently the pipe name is calculated within the bootstrap code and I really think that this is a detail should not be relevant for the caller. It's moving responsibility to a place where it should not be.",1,26596,2014-12-03 15:27:21,2014-12-03 15:27:21,0,ABANDONED,2.0,205.0,4,14,1,positive
36746,"AbandonedNo action since November, abandoning this. Feel free to revitalize if there are updates.",1,26609,2014-11-23 17:51:58,2014-11-23 17:51:58,0,ABANDONED,1.0,178.0,4,5,1,positive
36748,Patch Set 1:Please confirm the code is fine but do not submit the change at the moment. Thanks.,1,26614,2014-11-29 14:49:50,2014-11-29 14:49:50,0,ABANDONED,4.0,349.0,5,16,1,positive
36754,"Patch Set 6:I still don't like introducing a new document-wide UNO setting when we already have a setting in ODF format doing exactly the same ...Anyway, I did some git archaeology and found out that this ""Impress always opens on 1st slide"" is an artificial restriction imposed by a design document + OOo feature request from 2005 (https://bz.apache.org/ooo/show_bug.cgi?id=50902)Moreover, keyboard accelerator listed therein (Shift-F5) that was supposed to be used to jump to the last edited slide (the one saved as SelectedPage) no longer works, since it is used for different purpose now (start a slideshow from current slide)So I think this restriction (always open on 1st slide, unless the presentation is an embedded OLE object) can nowadays be removed and that should be the way to fix this issue. I.e. removing this 'if ...( SFX_CREATE_MODE_EMBEDDED == pDoc->GetDocSh()->GetCreateMode()' condition when reading SelectedPage setting ... unless it crashes Impress or cause other nasties ...Anyway, I'm adding Thorsten to Cc: to get a second opinion on that ...",6,26625,2015-03-07 14:12:55,2015-03-09 11:21:05,45,ABANDONED,4.0,26.0,5,12,6,positive
36755,"Patch Set 6:Katarina Behrens,Thanks for suggestions and the research.Yes it would be great if we could use the SelectedPage variable instead of adding another.Would wait for the reply from Thorsten.",6,26625,2015-03-07 14:12:55,2015-03-09 11:21:05,45,ABANDONED,4.0,26.0,5,12,6,positive
36760,"Patch Set 5:The changes are being saved to the odp file when the file is saved because AFAIK,  UNO document settings are written again when we save the document.In settings.xml of the odp file:You can find<config:config-item config:name=""CurrentPage"" config:type=""short"">2</config:config-item>And if you modify document again and save at some other slide then, it would be modified:<config:config-item config:name=""CurrentPage"" config:type=""short"">4</config:config-item>Also the code in frmview.cxx  loads the current page while loading the document. (pDrawDoc->GetCurrentPage() )Can you please cherry-pick and try. I don't think we need that import and export code as mentioned in comment 3 on the bug page.Thanks for the letting me know about the variable naming, will fix that.",5,26625,2015-03-07 14:12:55,2015-03-08 05:52:38,15,ABANDONED,4.0,26.0,3,5,6,positive
36763,AbandonedI messed up mixing two patches.Abandoning for now. One of the patch is resolved here : https://gerrit.libreoffice.org/#/c/14694/Will upload a new change for the other one.,7,26632,2015-02-28 22:24:57,2015-03-01 14:19:38,15,ABANDONED,12.0,2391.0,3,6,7,positive
36764,"Patch Set 1: Code-Review-1Hi G├íbor, thank you for your time spent improving LibreOffice! We appreciate it a lot.Unfortunately this patch conflicts both with a commit I made three days ago [1] and with another Gerrit change set [2]. In other circumstances I would have asked you to just rebase your patch (so that it merges cleanly) but in this case there is another person doing the same work, so instead I would ask you (if you want, of course) to hack towards solving another issue [3].Thank you a bunch, and sorry for the inconvenience! [1]: http://cgit.freedesktop.org/libreoffice/core/commit/?id=6a3c5af4eb96d03110fcbc856c6920bfcf4063c7[2]: https://gerrit.libreoffice.org/14795/[3]: https://wiki.documentfoundation.org/Design/Blueprints and https://wiki.documentfoundation.org/Development/EasyHacks",1,26639,2015-03-08 12:52:35,2015-03-08 12:52:35,0,ABANDONED,8.0,86.0,3,6,2,positive
36766,AbandonedAbandoning in favour of https://gerrit.libreoffice.org/14806,2,26639,2015-03-08 12:52:35,2015-03-09 00:32:54,11,ABANDONED,8.0,84.0,3,4,2,positive
36767,"Patch Set 2:Adolfo, thanks for elaborating!",2,26641,2015-01-11 11:46:46,2015-03-07 21:48:34,1330,ABANDONED,1.0,3.0,3,6,2,positive
