ID,ID.1,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall,Text
5407,30637,"Patch Set 3: Looks good to me, approvedI'm approving the commit as I got +1 from two guys. Don't be shy to approve yourself guys :)",3,12568,2012-07-26 14:47:54,2012-07-26 14:47:54,0,MERGED,1.0,7.0,3,6,3,positive,"Patch Set 3: Looks good to me, approvedI'm approving the commit as I got +1 from two guys. Don't be shy to approve yourself guys :)"
5408,30640,"Patch Set 1: Verified; Looks good to me, but someone else must approve; IP review completed",1,12569,2012-07-25 09:11:12,2012-07-25 09:11:12,0,MERGED,1.0,13.0,3,5,1,positive,"Patch Set 1: Verified; Looks good to me, but someone else must approve; IP review completed"
5409,30641,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,12569,2012-07-25 09:11:12,2012-07-25 09:11:12,0,MERGED,1.0,13.0,3,5,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
5411,30643,"Patch Set 1: VerifiedRather, it means the reviewers were not diligent enough in the first place, and let this slip in while it introduced warnings :P",1,12570,2012-07-26 20:42:40,2012-07-26 20:46:36,0,MERGED,2.0,45.0,2,3,1,positive,"Patch Set 1: VerifiedRather, it means the reviewers were not diligent enough in the first place, and let this slip in while it introduced warnings :P"
5412,30644,"Patch Set 1: Looks good to me, but someone else must approve",1,12571,2012-07-15 16:05:15,2012-07-15 16:05:15,0,MERGED,1.0,5.0,3,5,1,positive,"Patch Set 1: Looks good to me, but someone else must approve"
5413,30646,"Patch Set 1: Looks good to me, approved",1,12571,2012-07-15 16:05:15,2012-07-15 16:05:15,0,MERGED,1.0,5.0,3,5,1,positive,"Patch Set 1: Looks good to me, approved"
5414,30647,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,12571,2012-07-15 16:05:15,2012-07-15 16:05:15,0,MERGED,1.0,5.0,3,5,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
5415,30648,"Patch Set 1: Looks good to me, approved; IP review completed",1,12572,2012-07-26 19:01:29,2012-07-26 21:04:53,2,MERGED,1.0,16.0,1,3,1,positive,"Patch Set 1: Looks good to me, approved; IP review completed"
5422,30657,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,12576,2012-07-26 19:01:29,2012-07-26 19:02:34,0,MERGED,1.0,16.0,1,2,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
5423,30658,"Patch Set 1: Verified; Looks good to me, but someone else must approve; IP review completed",1,12577,2012-07-26 18:09:38,2012-07-26 18:17:21,0,MERGED,1.0,33.0,2,3,1,positive,"Patch Set 1: Verified; Looks good to me, but someone else must approve; IP review completed"
5427,30662,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,12580,2012-07-26 14:20:38,2012-07-26 14:20:38,0,MERGED,3.0,584.0,1,2,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
5428,30663,"Patch Set 1: Looks good to me, but someone else must approve",1,12581,2012-07-25 13:17:19,2012-07-25 13:17:19,0,MERGED,1.0,23.0,1,3,1,positive,"Patch Set 1: Looks good to me, but someone else must approve"
5429,30664,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,12581,2012-07-25 13:17:19,2012-07-25 13:17:19,0,MERGED,1.0,23.0,1,3,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
5430,30665,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,12582,2012-07-26 10:12:47,2012-07-26 10:30:56,0,MERGED,18.0,845.0,1,2,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
5431,30666,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,12583,2012-07-26 09:15:26,2012-07-26 10:29:43,1,MERGED,1.0,2.0,1,2,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
5433,30668,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,12584,2012-07-25 14:55:42,2012-07-25 14:55:42,0,MERGED,3.0,20.0,2,3,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
5437,30676,Patch Set 5:Mainly cleaned up the test case and increased the performance of this test. The test contained a lot of sleeps to avoid racily clean index entries. The number of sleeps have been reduced and the test runs faster.I am more confident about this fix because I see that native git also goes the same direction to update the working tree first and the update the index (see http://dev.eclipse.org/mhonarc/lists/jgit-dev/msg01730.html).One leftover is still not completely clear. Are there situations where we have to rollback modified working tree files in case while updating the working tree or the index we run into exceptions (e.g. can't update a locked working tree file),5,12585,2012-07-10 10:35:13,2012-07-11 21:44:19,35,MERGED,3.0,251.0,1,2,8,positive,Patch Set 5:Mainly cleaned up the test case and increased the performance of this test. The test contained a lot of sleeps to avoid racily clean index entries. The number of sleeps have been reduced and the test runs faster.I am more confident about this fix because I see that native git also goes the same direction to update the working tree first and the update the index (see http://dev.eclipse.org/mhonarc/lists/jgit-dev/msg01730.html).One leftover is still not completely clear. Are there situations where we have to rollback modified working tree files in case while updating the working tree or the index we run into exceptions (e.g. can't update a locked working tree file)
5438,30677,"Patch Set 8: Looks good to me, but someone else must approveI removed a tests which I authored and which was not important for this specific issue. Now this change has according to lcp 243 lines. Markus gave his legal statement ... so in my eyes this is ready to be submitted.",8,12585,2012-07-17 16:32:38,2012-07-19 08:30:59,39,MERGED,3.0,307.0,3,8,8,positive,"Patch Set 8: Looks good to me, but someone else must approveI removed a tests which I authored and which was not important for this specific issue. Now this change has according to lcp 243 lines. Markus gave his legal statement ... so in my eyes this is ready to be submitted."
5443,30687,"Patch Set 2:yeah :) i'm waiting for instructions, and will then happily adapt my patchset.as per the new guideline, i hereby state that this is all my work, and that i'm allowed to contribute it. if somebody (who knows better than me) want's to take-over thats ok with me.",2,12585,2012-07-09 06:22:59,2012-07-09 06:22:59,0,MERGED,1.0,31.0,3,6,8,positive,"Patch Set 2:yeah :) i'm waiting for instructions, and will then happily adapt my patchset.as per the new guideline, i hereby state that this is all my work, and that i'm allowed to contribute it. if somebody (who knows better than me) want's to take-over thats ok with me."
5444,30691,"Patch Set 2: Verified; Looks good to me, approved; IP review completed",2,12586,2012-07-25 20:17:29,2012-07-25 20:17:29,0,MERGED,6.0,8.0,1,3,2,positive,"Patch Set 2: Verified; Looks good to me, approved; IP review completed"
5446,30693,"Patch Set 1: Verified; Looks good to me, approved; IP review completedThanks scott.",1,12587,2012-07-25 16:42:11,2012-07-25 16:42:11,0,MERGED,1.0,2.0,2,3,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completedThanks scott."
5447,30695,"Patch Set 2: Looks good to me, but someone else must approve",2,12588,2012-07-24 19:24:08,2012-07-24 20:01:19,0,MERGED,3.0,50.0,2,4,2,positive,"Patch Set 2: Looks good to me, but someone else must approve"
5450,30699,"Patch Set 2: Verified; Looks good to me, approved; IP review completed",2,12590,2012-07-20 20:25:17,2012-07-24 15:48:24,91,MERGED,15.0,840.0,1,3,2,positive,"Patch Set 2: Verified; Looks good to me, approved; IP review completed"
5451,30700,"Patch Set 2: Verified; Looks good to me, approved; IP review completed",2,12591,2012-07-20 20:24:25,2012-07-24 15:43:35,91,MERGED,15.0,4200.0,1,3,2,positive,"Patch Set 2: Verified; Looks good to me, approved; IP review completed"
5454,30704,"Patch Set 1: Looks good to me, but someone else must approveI confirm: 1.authored 100% the content they are contributing 2.have the rights to donate the content to EPL 3.contribute the content under the EPL",1,12592,2012-06-10 08:20:14,2012-06-10 08:20:14,0,MERGED,1.0,20.0,3,4,2,positive,"Patch Set 1: Looks good to me, but someone else must approveI confirm: 1.authored 100% the content they are contributing 2.have the rights to donate the content to EPL 3.contribute the content under the EPL"
5455,30706,"Patch Set 1: Looks good to me, but someone else must approveI confirm: 1.authored 100% the content they are contributing 2.have the rights to donate the content to EPL 3.contribute the content under the EPL",1,12593,2012-06-10 08:28:05,2012-06-10 08:28:05,0,MERGED,1.0,2743.0,3,4,2,positive,"Patch Set 1: Looks good to me, but someone else must approveI confirm: 1.authored 100% the content they are contributing 2.have the rights to donate the content to EPL 3.contribute the content under the EPL"
5457,30710,"Patch Set 2: Verified; Looks good to me, approved; IP review completed",2,12593,2012-06-11 03:03:53,2012-06-11 03:03:53,0,MERGED,1.0,2750.0,4,7,2,positive,"Patch Set 2: Verified; Looks good to me, approved; IP review completed"
5458,30711,"Patch Set 2: Looks good to me, approved; IP review completed",2,12594,2012-06-04 20:54:17,2012-06-11 08:41:42,155,MERGED,1.0,10.0,2,5,2,positive,"Patch Set 2: Looks good to me, approved; IP review completed"
5459,30712,"Patch Set 1: Looks good to me, approved; IP review completed",1,12595,2012-06-11 05:13:58,2012-06-11 05:13:58,0,MERGED,1.0,37.0,2,4,1,positive,"Patch Set 1: Looks good to me, approved; IP review completed"
5460,30713,"Patch Set 2: Verified; Looks good to me, approved; IP review completed",2,12596,2012-06-04 11:51:38,2012-06-11 08:26:19,164,MERGED,2.0,4.0,1,3,2,positive,"Patch Set 2: Verified; Looks good to me, approved; IP review completed"
5461,30714,"Patch Set 1: Looks good to me, but someone else must approve",1,12596,2012-06-04 11:51:38,2012-06-04 11:51:38,0,MERGED,2.0,4.0,2,3,2,positive,"Patch Set 1: Looks good to me, but someone else must approve"
5462,30716,"Patch Set 2: Looks good to me, approved",2,12597,2012-06-07 12:58:15,2012-06-08 09:42:46,20,MERGED,4.0,128.0,2,6,2,positive,"Patch Set 2: Looks good to me, approved"
5463,30723,"Patch Set 3: Verified; Looks good to me, approved; IP review completed- rebased- fixed typo in commit message",3,12599,2012-06-10 23:34:43,2012-06-10 23:34:43,0,MERGED,1.0,43.0,2,4,3,positive,"Patch Set 3: Verified; Looks good to me, approved; IP review completed- rebased- fixed typo in commit message"
5468,30730,"Patch Set 4: Verified; Looks good to me, approved; IP review completed",4,12602,2012-06-08 16:51:22,2012-06-08 16:51:22,0,MERGED,2.0,17.0,3,5,4,positive,"Patch Set 4: Verified; Looks good to me, approved; IP review completed"
5469,30731,"Patch Set 2: Looks good to me, approved; IP review completed",2,12603,2012-06-07 19:08:48,2012-06-08 19:16:31,24,MERGED,1.0,19.0,3,5,2,positive,"Patch Set 2: Looks good to me, approved; IP review completed"
5470,30732,"Patch Set 2: Looks good to me, approved; IP review completed",2,12604,2012-06-07 18:41:25,2012-06-08 19:16:31,24,MERGED,1.0,209.0,3,5,2,positive,"Patch Set 2: Looks good to me, approved; IP review completed"
5472,30735,"Patch Set 1: Verified; Looks good to me, approved; IP review completedChecked in. Marc will review the patch later.",1,12606,2012-06-07 18:11:28,2012-06-07 18:11:28,0,MERGED,1.0,54.0,1,3,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completedChecked in. Marc will review the patch later."
5473,30736,"Patch Set 1: Looks good to me, but someone else must approveI confirm: 1.authored 100% the content they are contributing 2.have the rights to donate the content to EPL 3.contribute the content under the EPL",1,12607,2012-06-08 02:56:56,2012-06-08 02:56:56,0,MERGED,2.0,2555.0,3,6,1,positive,"Patch Set 1: Looks good to me, but someone else must approveI confirm: 1.authored 100% the content they are contributing 2.have the rights to donate the content to EPL 3.contribute the content under the EPL"
5474,30737,"Patch Set 1: Verified; Looks good to me, but someone else must approve",1,12607,2012-06-08 02:56:56,2012-06-08 02:56:56,0,MERGED,2.0,2555.0,3,6,1,positive,"Patch Set 1: Verified; Looks good to me, but someone else must approve"
5475,30738,"Patch Set 1: Looks good to me, approved; IP review completed",1,12607,2012-06-08 02:56:56,2012-06-08 02:56:56,0,MERGED,2.0,2555.0,3,6,1,positive,"Patch Set 1: Looks good to me, approved; IP review completed"
5476,30739,"Patch Set 2: Looks good to me, but someone else must approve",2,12608,2012-06-05 02:25:19,2012-06-05 02:25:19,0,MERGED,1.0,2.0,2,5,2,positive,"Patch Set 2: Looks good to me, but someone else must approve"
5477,30740,"Patch Set 2: Verified; Looks good to me, but someone else must approve; IP review completed",2,12608,2012-06-05 02:25:19,2012-06-05 02:25:19,0,MERGED,1.0,2.0,2,5,2,positive,"Patch Set 2: Verified; Looks good to me, but someone else must approve; IP review completed"
5478,30741,"Patch Set 2: Looks good to me, approved",2,12608,2012-06-05 02:25:19,2012-06-05 02:25:19,0,MERGED,1.0,2.0,2,5,2,positive,"Patch Set 2: Looks good to me, approved"
5479,30742,"Patch Set 2: Looks good to me, approved; IP review completedTested together with Christian Halstrick.",2,12609,2012-06-07 16:21:58,2012-06-07 16:21:58,0,MERGED,3.0,7.0,3,5,2,positive,"Patch Set 2: Looks good to me, approved; IP review completedTested together with Christian Halstrick."
5480,30743,"Patch Set 1: Looks good to me, but someone else must approveThis patch is more than 200 lines, it need IP check..I confirm: 1.authored 100% the content they are contributing 2.have the rights to donate the content to EPL 3.contribute the content under the EPL",1,12610,2012-05-03 01:51:58,2012-05-03 01:51:58,0,MERGED,3.0,2233.0,1,1,3,positive,"Patch Set 1: Looks good to me, but someone else must approveThis patch is more than 200 lines, it need IP check..I confirm: 1.authored 100% the content they are contributing 2.have the rights to donate the content to EPL 3.contribute the content under the EPL"
5481,30744,"Patch Set 2: Looks good to me, but someone else must approveThis patch is more than 200 lines, it need IP check..I confirm: 1.authored 100% the content they are contributing 2.have the rights to donate the content to EPL 3.contribute the content under the EPL",2,12610,2012-05-03 03:46:44,2012-05-03 03:46:44,0,MERGED,3.0,2826.0,1,2,3,positive,"Patch Set 2: Looks good to me, but someone else must approveThis patch is more than 200 lines, it need IP check..I confirm: 1.authored 100% the content they are contributing 2.have the rights to donate the content to EPL 3.contribute the content under the EPL"
5484,30747,Patch Set 3:I'm missing little conversation and review activity on these commits. Are they all fine? Is the big picture to which all these changes contribute too clear? What are the other action items that have to be done? Which features are implemented?Gerrit should not just be a way to get changes in but also to discuss things and review proposals.,3,12610,2012-05-03 04:05:05,2012-05-03 04:05:05,0,MERGED,3.0,2827.0,4,9,3,positive,Patch Set 3:I'm missing little conversation and review activity on these commits. Are they all fine? Is the big picture to which all these changes contribute too clear? What are the other action items that have to be done? Which features are implemented?Gerrit should not just be a way to get changes in but also to discuss things and review proposals.
5485,30748,"Patch Set 3: No scoreYeah, Doug reviewed the change, and we discussed the changes in GTalk as GTalk is more convenient than Gerrit in chat things. That is why i submited 3 patchset.We will try to use Gerrit more about features/changes discussion :-)",3,12610,2012-05-03 04:05:05,2012-05-03 04:05:05,0,MERGED,3.0,2827.0,4,9,3,positive,"Patch Set 3: No scoreYeah, Doug reviewed the change, and we discussed the changes in GTalk as GTalk is more convenient than Gerrit in chat things. That is why i submited 3 patchset.We will try to use Gerrit more about features/changes discussion :-)"
5486,30749,"Patch Set 3: Looks good to me, but someone else must approve",3,12610,2012-05-03 04:05:05,2012-05-03 04:05:05,0,MERGED,3.0,2827.0,4,9,3,positive,"Patch Set 3: Looks good to me, but someone else must approve"
5487,30751,"Patch Set 3: Looks good to me, approved; IP review completed",3,12610,2012-05-03 04:05:05,2012-05-03 04:05:05,0,MERGED,3.0,2827.0,4,9,3,positive,"Patch Set 3: Looks good to me, approved; IP review completed"
5488,30752,"Patch Set 1: Looks good to me, approved; IP review completed",1,12611,2012-06-07 18:37:11,2012-06-07 18:38:23,0,MERGED,,,2,4,1,positive,"Patch Set 1: Looks good to me, approved; IP review completed"
5491,30755,"Patch Set 1: Looks good to me, but someone else must approveThis patch is more than 200 lines, it need IP check..I confirm: 1.authored 100% the content they are contributing 2.have the rights to donate the content to EPL 3.contribute the content under the EPL",1,12613,2012-05-02 02:21:23,2012-05-02 02:21:23,0,MERGED,2.0,464.0,2,5,1,positive,"Patch Set 1: Looks good to me, but someone else must approveThis patch is more than 200 lines, it need IP check..I confirm: 1.authored 100% the content they are contributing 2.have the rights to donate the content to EPL 3.contribute the content under the EPL"
5492,30756,"Patch Set 1: Verified; Looks good to me, but someone else must approve",1,12613,2012-05-02 02:21:23,2012-05-02 02:21:23,0,MERGED,2.0,464.0,2,5,1,positive,"Patch Set 1: Verified; Looks good to me, but someone else must approve"
5494,30761,"Patch Set 3: I would prefer that you didn't submit thisI like the idea to cleanup certain timestamps during checkout, but we can't do this so blindly. It's wrong to always update the index entry with the timestamp of the associated work-tree file. Sometimes we keep index entries although we know that the filesystem has already been modified. Simply copying the filesystem timestamp would be wrong. Think about this: git init touch f.txt        // lastmodified(f.txt) = m git add f.txt      // timestamp(indexEntry(f.txt)) = m git commit -m initial git checkout -b side touch g.txt git add g.txt git commit -m modified1 sleep 2            // to avoid smudged entries echo x > f.txt     // lastmodified(f.txt) = m + 1 git checkout masterIn the last checkout we want to keep the index entry for f.txt with the timestamp of 'm' although we know that thefilesystem has already 'm + 1'Another issue is that this may be quite expensive (not sure about it). Imagine you have the linux kernel repo with 38000 files. You switch from branch master to develop. Since you have not touched the files we want to keep all 38000 files. And youre change forces us to ask the filesystem 38000 times for a timestamp. Without your change we can completely ignore the filesystem and the index for all those files where the HEAD version and the BRANCH version are equal (BRANCH version is the active version on the branch you want to checkout). I love this feature of git to be able to switch branches without having to check the dirtyness of the index and the working tree for 99% of the files.But: maybe you could check for smudged entries and update only them. If for smudged entries (timestamp=0) the filesystem content is the same as the index content then we could use copy over the filesystem lastmodified date and unsmudge the entry.",3,12614,2012-06-04 11:18:59,2012-06-04 11:18:59,0,MERGED,1.0,18.0,3,8,6,positive,"Patch Set 3: I would prefer that you didn't submit thisI like the idea to cleanup certain timestamps during checkout, but we can't do this so blindly. It's wrong to always update the index entry with the timestamp of the associated work-tree file. Sometimes we keep index entries although we know that the filesystem has already been modified. Simply copying the filesystem timestamp would be wrong. Think about this: git init touch f.txt        // lastmodified(f.txt) = m git add f.txt      // timestamp(indexEntry(f.txt)) = m git commit -m initial git checkout -b side touch g.txt git add g.txt git commit -m modified1 sleep 2            // to avoid smudged entries echo x > f.txt     // lastmodified(f.txt) = m + 1 git checkout masterIn the last checkout we want to keep the index entry for f.txt with the timestamp of 'm' although we know that thefilesystem has already 'm + 1'Another issue is that this may be quite expensive (not sure about it). Imagine you have the linux kernel repo with 38000 files. You switch from branch master to develop. Since you have not touched the files we want to keep all 38000 files. And youre change forces us to ask the filesystem 38000 times for a timestamp. Without your change we can completely ignore the filesystem and the index for all those files where the HEAD version and the BRANCH version are equal (BRANCH version is the active version on the branch you want to checkout). I love this feature of git to be able to switch branches without having to check the dirtyness of the index and the working tree for 99% of the files.But: maybe you could check for smudged entries and update only them. If for smudged entries (timestamp=0) the filesystem content is the same as the index content then we could use copy over the filesystem lastmodified date and unsmudge the entry."
5495,30762,"Patch Set 3:thanks for the review. i'm clearly no expert in this area (not yet ;)), and i knew this approach is (probably) not perfect. if you have ideas on how to do better, please feel free to instruct me (instruct me like a 4 year old, pls ;)) or even take over the change.i can only say about the performance: we have a repo with ~33000 files, and this was the reason i tried to improve the situation: re-indexing took ~5-10 minutes (!), and with this change is down to a few seconds, which is way better. AFAICT, the reading of the filestamp is rather unexpensive (at least compared to not reading it, and re-hashing file contents all the time ;)).if the keep() method is the wrong place, or if more care needs to be taken when to call it with zero (old behaviour) or the current file's timestamp (new behaviour) - i can't tell, but you may tell me, and i'll do my best :)currently i just can say that all unit tests go ok, and that i'm quite satisfied with how /fast/ this makes working with JGit/EGit; it really is approximately 50 times faster in most situations, and i had to wait _a lot_ before.",3,12614,2012-06-04 11:18:59,2012-06-04 11:18:59,0,MERGED,1.0,18.0,3,8,6,positive,"Patch Set 3:thanks for the review. i'm clearly no expert in this area (not yet ;)), and i knew this approach is (probably) not perfect. if you have ideas on how to do better, please feel free to instruct me (instruct me like a 4 year old, pls ;)) or even take over the change.i can only say about the performance: we have a repo with ~33000 files, and this was the reason i tried to improve the situation: re-indexing took ~5-10 minutes (!), and with this change is down to a few seconds, which is way better. AFAICT, the reading of the filestamp is rather unexpensive (at least compared to not reading it, and re-hashing file contents all the time ;)).if the keep() method is the wrong place, or if more care needs to be taken when to call it with zero (old behaviour) or the current file's timestamp (new behaviour) - i can't tell, but you may tell me, and i'll do my best :)currently i just can say that all unit tests go ok, and that i'm quite satisfied with how /fast/ this makes working with JGit/EGit; it really is approximately 50 times faster in most situations, and i had to wait _a lot_ before."
5497,30764,"Patch Set 3:long story short - i think a unit test to check the modification times in the index would be a good idea, to proof the different states.could you help me figure out the different things that should work? your first example is a good one for the first test case :)",3,12614,2012-06-04 11:18:59,2012-06-04 11:18:59,0,MERGED,1.0,18.0,3,8,6,positive,"Patch Set 3:long story short - i think a unit test to check the modification times in the index would be a good idea, to proof the different states.could you help me figure out the different things that should work? your first example is a good one for the first test case :)"
5499,30766,"Patch Set 6: Looks good to me, but someone else must approve",6,12614,2012-06-06 11:14:14,2012-06-06 11:14:14,0,MERGED,2.0,100.0,4,8,6,positive,"Patch Set 6: Looks good to me, but someone else must approve"
5503,30777,"Patch Set 3: Verified; Looks good to me, approved; IP review completed",3,12616,2012-06-06 17:01:43,2012-06-06 17:01:43,0,MERGED,6.0,94.0,1,3,3,positive,"Patch Set 3: Verified; Looks good to me, approved; IP review completed"
5504,30778,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,12617,2012-06-06 11:59:36,2012-06-06 11:59:36,0,MERGED,17.0,34.0,1,2,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
5505,30779,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,12618,2012-06-06 11:58:47,2012-06-06 11:58:47,0,MERGED,32.0,70.0,1,2,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
5508,30782,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,12621,2012-06-06 11:35:11,2012-06-06 11:35:11,0,MERGED,32.0,70.0,2,5,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
5509,30783,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,12622,2012-06-06 11:27:54,2012-06-06 11:27:54,0,MERGED,42.0,94.0,2,4,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
5510,30784,"Patch Set 3: Verified; Looks good to me, approved; IP review completed- rebased- fixed style nit",3,12623,2012-06-06 10:47:55,2012-06-06 10:47:55,0,MERGED,1.0,17.0,1,3,3,positive,"Patch Set 3: Verified; Looks good to me, approved; IP review completed- rebased- fixed style nit"
5511,30785,"Patch Set 1: Verified; Looks good to me, but someone else must approve; IP review completed",1,12623,2012-05-29 07:00:48,2012-05-29 07:00:48,0,MERGED,1.0,17.0,2,3,3,positive,"Patch Set 1: Verified; Looks good to me, but someone else must approve; IP review completed"
5513,30790,"Patch Set 6: Looks good to me, approved; IP review completed",6,12624,2012-06-05 15:23:04,2012-06-05 15:23:04,0,MERGED,3.0,105.0,3,5,6,positive,"Patch Set 6: Looks good to me, approved; IP review completed"
5515,30794,Patch Set 2:I have reworked this change to allow WorkingTreeIterator to report file mode differences through consideration of the core.filemode setting.Thanks Chris for pointing this out.,2,12624,2012-06-04 16:37:02,2012-06-04 16:37:40,0,MERGED,3.0,95.0,1,2,6,positive,Patch Set 2:I have reworked this change to allow WorkingTreeIterator to report file mode differences through consideration of the core.filemode setting.Thanks Chris for pointing this out.
5516,30795,"Patch Set 1: Looks good to me, but someone else must approve; IP review completed",1,12624,2012-05-12 19:22:35,2012-05-28 21:07:01,385,MERGED,2.0,93.0,2,2,6,positive,"Patch Set 1: Looks good to me, but someone else must approve; IP review completed"
5517,30796,"Patch Set 1: I would prefer that you didn't submit thisHow does this relate to core.filemode?I was wondering why we don't need this kind of check in other places (e.g. status (decoration), checkout, reset). Why does the decorator in EGit shows the file as non-dirty although the jgit Merger thinks they are dirty?I think that most jgit code respects core.filemode configuration parameter. If set to false jgit will think that differences in executable bits are irrelevant. See WorkingTreeIterator.compareMetadata() to see how executable bits are handled there. Can't we make use of this method also here instead of reinventing the check?Native git on windows has the same problem. Clone jgit on windows with msysgit and afterwards set the configuration parameter core.filemode to true. A git status will tell that the worktree is dirty e.g. because of the filemode of org.eclipse.jgit.test/tst-rsrc/org/eclipse/jgit/test/resources/create-second-pack.If you now try to rebase master on top of another branch msysgit will not start doing this because he thinks the worktree is dirty. In native git the solution is setting core.filemode.",1,12624,2012-05-12 19:22:35,2012-05-28 21:07:01,385,MERGED,2.0,93.0,2,2,6,positive,"Patch Set 1: I would prefer that you didn't submit thisHow does this relate to core.filemode?I was wondering why we don't need this kind of check in other places (e.g. status (decoration), checkout, reset). Why does the decorator in EGit shows the file as non-dirty although the jgit Merger thinks they are dirty?I think that most jgit code respects core.filemode configuration parameter. If set to false jgit will think that differences in executable bits are irrelevant. See WorkingTreeIterator.compareMetadata() to see how executable bits are handled there. Can't we make use of this method also here instead of reinventing the check?Native git on windows has the same problem. Clone jgit on windows with msysgit and afterwards set the configuration parameter core.filemode to true. A git status will tell that the worktree is dirty e.g. because of the filemode of org.eclipse.jgit.test/tst-rsrc/org/eclipse/jgit/test/resources/create-second-pack.If you now try to rebase master on top of another branch msysgit will not start doing this because he thinks the worktree is dirty. In native git the solution is setting core.filemode."
5518,30797,"Patch Set 2: Verified; Looks good to me, approved; IP review completedrebased",2,12625,2012-06-06 10:13:55,2012-06-06 10:13:55,0,MERGED,1.0,10.0,2,4,2,positive,"Patch Set 2: Verified; Looks good to me, approved; IP review completedrebased"
5521,30807,"Patch Set 1: Looks good to me, approved; IP review completed",1,12627,2012-06-06 08:29:00,2012-06-06 08:29:00,0,MERGED,1.0,5.0,2,4,1,positive,"Patch Set 1: Looks good to me, approved; IP review completed"
5522,30808,"Patch Set 4: Verified; Looks good to me, approved; IP review completedfixed typo in commit message",4,12628,2012-06-06 00:26:53,2012-06-06 07:44:18,7,MERGED,2.0,15.0,1,3,4,positive,"Patch Set 4: Verified; Looks good to me, approved; IP review completedfixed typo in commit message"
5523,30809,"Patch Set 1: Looks good to me, approved",1,12629,2012-06-05 23:43:44,2012-06-05 23:43:44,0,MERGED,4.0,4.0,3,5,1,positive,"Patch Set 1: Looks good to me, approved"
5524,30811,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,12629,2012-06-05 23:43:44,2012-06-05 23:43:44,0,MERGED,4.0,4.0,3,5,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
5525,30812,"Patch Set 1: Looks good to me, but someone else must approveLooks good to me. I have no MacOS to check in real life that's why I only give +1 instead of +2.",1,12630,2012-05-20 08:45:03,2012-06-05 23:14:19,398,MERGED,2.0,9.0,3,5,1,positive,"Patch Set 1: Looks good to me, but someone else must approveLooks good to me. I have no MacOS to check in real life that's why I only give +1 instead of +2."
5526,30813,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,12630,2012-05-20 08:45:03,2012-06-05 23:14:19,398,MERGED,2.0,9.0,3,5,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
5527,30814,"Patch Set 2: Verified; Looks good to me, approved; IP review completedfixed typo in commit message",2,12631,2012-06-06 00:28:06,2012-06-06 07:44:39,7,MERGED,3.0,19.0,2,4,2,positive,"Patch Set 2: Verified; Looks good to me, approved; IP review completedfixed typo in commit message"
5528,30815,"Patch Set 1: Verified; Looks good to me, approved; IP review completed",1,12632,2012-06-06 06:37:55,2012-06-06 06:37:55,0,MERGED,1.0,3.0,2,4,1,positive,"Patch Set 1: Verified; Looks good to me, approved; IP review completed"
5530,30817,"Patch Set 2: Verified; Looks good to me, approved; IP review completedrebased",2,12634,2012-06-06 00:10:42,2012-06-06 06:45:00,6,MERGED,2.0,2.0,1,3,2,positive,"Patch Set 2: Verified; Looks good to me, approved; IP review completedrebased"
5531,30818,"Patch Set 2: Verified; Looks good to me, approved; IP review completed- fixed typo in commit message- rebased",2,12635,2012-06-06 00:09:21,2012-06-06 06:44:28,6,MERGED,1.0,8.0,2,4,2,positive,"Patch Set 2: Verified; Looks good to me, approved; IP review completed- fixed typo in commit message- rebased"
