ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall
7205,"Patch Set 1: Looks good to me, approved",1,13247,2010/12/24 2:46,2010/12/22 22:11,2010/12/22 22:11,28,MERGED,3,38,3,4,1,positive
7206,"Patch Set 3: Looks good to me, approved; IP review completedLooks good.",3,13254,2010/12/20 15:18,2010/12/20 9:21,2010/12/20 9:21,5,MERGED,3,254,4,7,3,positive
7209,"Patch Set 2: Looks good to me, approved; IP review completed",2,13255,2010/12/14 20:18,2010/12/13 22:19,2010/12/14 1:01,19,MERGED,3,73,2,3,3,positive
7210,"Patch Set 3: Looks good to me, approved; IP review completedLooks good, thanks.",3,13255,2010/12/20 17:05,2010/12/13 22:19,2010/12/15 23:14,113,MERGED,3,73,2,3,3,positive
7214,"Patch Set 5: Looks good to me, approved; IP review completedLooks good.",5,13259,2010/12/20 15:32,2010/12/20 9:35,2010/12/20 15:30,0,MERGED,2,38,1,3,5,positive
7215,"Patch Set 1: Looks good to me, but someone else must approve",1,13259,2010/12/16 15:45,2010/12/16 15:03,2010/12/16 15:03,0,MERGED,2,21,1,1,5,positive
7216,"Patch Set 2: Looks good to me, approved; IP review completedLooks great. We'll eventually replace with CloneCommand once it gets written...",2,13260,2010/12/20 15:29,2010/12/16 0:14,2010/12/20 15:28,0,MERGED,1,13,1,3,2,positive
7217,"Patch Set 1: Looks good to me, approved; IP review completed",1,13260,2010/12/17 10:26,2010/12/16 0:14,2010/12/16 1:06,33,MERGED,1,13,2,2,2,positive
7220,"Patch Set 7: Looks good to me, approved; IP review completedlooks good.Fixed remaining stile nits.Rebased to current master.",7,13262,2010/12/20 15:26,2010/12/20 10:27,2010/12/20 14:09,1,MERGED,13,148,2,4,7,positive
7223,"Patch Set 2: Looks good to me, approved; IP review completedLooks good.",2,13263,2010/12/20 15:22,2010/12/16 0:39,2010/12/20 15:22,0,MERGED,2,309,1,4,2,positive
7224,Patch Set 2:Looks good.,2,13263,2010/12/20 15:22,2010/12/16 0:39,2010/12/20 15:22,0,MERGED,2,309,1,4,2,positive
7226,"Patch Set 1: Looks good to me, approved; IP review completedLooks good.",1,13265,2010/12/19 22:48,2010/12/19 0:36,2010/12/19 0:36,22,MERGED,1,36,1,1,1,positive
7228,"Patch Set 2: Looks good to me, approved; IP review completedrebased",2,13267,2010/12/17 17:52,2010/12/17 17:50,2010/12/17 17:50,0,MERGED,5,135,1,3,2,positive
7230,"Patch Set 1: Looks good to me, approved; IP review completed",1,13269,2010/12/17 15:34,2010/12/17 15:01,2010/12/17 15:01,0,MERGED,18,216,1,2,1,positive
7232,"Patch Set 1: Looks good to me, approved; IP review completed",1,13272,2010/12/17 14:57,2010/12/17 14:35,2010/12/17 14:35,0,MERGED,18,216,1,2,1,positive
7234,"Patch Set 2: Looks good to me, but someone else must approve",2,13274,2010/12/17 12:58,2010/12/17 1:06,2010/12/17 2:14,10,MERGED,18,216,2,4,2,positive
7235,"Patch Set 2: Looks good to me, approved; IP review completedsuccessfully tested on galileo sr2 and helios sr1",2,13274,2010/12/17 13:09,2010/12/17 1:06,2010/12/17 2:14,10,MERGED,18,216,2,4,2,positive
7240,"Patch Set 2: Looks good to me, approved; IP review completed",2,13278,2010/12/15 23:55,2010/12/14 10:31,2010/12/14 10:31,37,MERGED,2,43,2,3,2,positive
7241,"Patch Set 1: Looks good to me, approved",1,13279,2010/12/14 19:49,2010/12/13 22:18,2010/12/13 22:18,21,MERGED,7,56,1,2,2,positive
7243,"Patch Set 1: Looks good to me, approved(1 inline comment)",1,13280,2010/12/14 20:04,2010/12/13 22:18,2010/12/13 22:19,21,MERGED,8,71,1,2,2,positive
7250,"Patch Set 2: Looks good to me, approved; IP review completedLooks good.",2,13285,2010/12/13 22:06,2010/12/13 18:57,2010/12/13 22:03,0,MERGED,2,26,1,3,2,positive
7251,"Patch Set 2: Looks good to me, approved; IP review completedLooks good.",2,13286,2010/12/13 22:06,2010/12/6 20:11,2010/12/13 20:11,1,MERGED,2,10,2,3,2,positive
7252,Patch Set 2:Now headers should be OK ;),2,13287,2010/11/24 20:36,2010/11/24 20:35,2010/11/24 20:35,0,MERGED,6,88,2,3,9,positive
7253,"Patch Set 9: Looks good to me, approved; IP review completedLooks good.",9,13287,2010/12/13 22:05,2010/11/29 21:51,2010/12/13 20:03,2,MERGED,11,332,2,4,9,positive
7255,"Patch Set 2: Looks good to me, approved; IP review completedLooks good.",2,13288,2010/12/13 22:02,2010/12/13 18:21,2010/12/13 22:01,0,MERGED,1,18,1,3,2,positive
7256,"Patch Set 1: Looks good to me, approved; IP review completed- this now works against egit.eclipse.org :-)- I think its conforming to RFC 2617",1,13289,2010/12/13 20:26,2010/12/13 18:09,2010/12/13 18:11,2,MERGED,1,68,2,4,1,positive
7257,"Patch Set 4: Looks good to me, but someone else must approve; IP review completed(1 inline comment)",4,13290,2010/12/12 23:20,2010/12/10 20:48,2010/12/11 23:43,23,MERGED,4,171,2,2,5,positive
7258,"Patch Set 5: Looks good to me, approved; IP review completedLooks good.",5,13290,2010/12/13 14:48,2010/12/10 20:48,2010/12/13 14:47,0,MERGED,4,171,1,3,5,positive
7259,"Patch Set 2: Looks good to me, approved; IP review completedLooks good.",2,13291,2010/9/22 13:03,2010/9/21 20:53,2010/9/22 1:00,12,MERGED,1,55,2,3,2,positive
7261,"Patch Set 6: (5 inline comments)Regarding the latest performance improvements: that's really great and also votes for Patience diff as default diff.But one more general view on it here: Shawn last comment contained lines like:     testMyers 1280000 bytes took  21600751000 ns. N=2560000, D=4210, time/(N*D):2E0, time/(N*D^2):4.76E-4   testPatience 1280000 bytes took   3022629000 ns. N=2560000, D=793, time/(N*D):1.49E0, time/(N*D^2):1.88E-3This tells us that Patience diff can be even faster then Myers. But even more interesting to me is the value for D (the size of the found edit-script). PatienceDiff found an 5 times lesser edits than myers. I won't say that smaller edit-scripts (with probably huger regions) are better, but my big hope is that PatienceDiff brings ""better diffs"" regarding readability by humans. We should have tests with real-world content which proof that. Tests which show better quality of the diffs as listed here: http://bramcohen.livejournal.com/73318.html",6,13292,2010/9/6 16:20,2010/9/2 21:41,2010/9/4 6:55,57,MERGED,4,751,2,6,10,positive
7262,"Patch Set 5:so this strategy's name is well chosen, you need patience to wait for its results :-)",5,13292,2010/9/3 0:29,2010/9/2 21:41,2010/9/2 22:34,1,MERGED,3,541,2,4,10,positive
7264,"Patch Set 4: Looks good to me, but someone else must approve; IP review completedI'm happy with this initial implementation.  Its not optimized, but its rather clear to read and follow, and unit test coverage is quite high.",4,13292,2010/9/2 22:00,2010/9/2 21:41,2010/9/2 21:56,0,MERGED,3,530,1,2,10,positive
7265,Patch Set 10: I would prefer that you didn't submit thisI'm still working on cleaning this up.  :-),10,13292,2010/9/21 20:46,2010/9/2 21:41,2010/9/21 1:15,19,MERGED,4,925,2,5,10,positive
7266,"Patch Set 10: Looks good to me, approved; IP review completedLet's do it.",10,13292,2010/9/21 20:46,2010/9/2 21:41,2010/9/21 1:15,19,MERGED,4,925,2,5,10,positive
7268,"Patch Set 2: Looks good to me, approved; IP review completedLooks ok.",2,13293,2010/9/21 20:43,2010/9/11 0:48,2010/9/21 1:15,19,MERGED,7,355,2,3,2,positive
7269,"Patch Set 3: Looks good to me, approved; IP review completedLooks good.",3,13294,2010/9/21 18:49,2010/9/11 5:14,2010/9/21 1:05,17,MERGED,2,109,2,3,3,positive
7273,"Patch Set 2: Looks good to me, approved; IP review completedSure.",2,13297,2010/9/20 15:34,2010/9/19 22:35,2010/9/20 15:33,0,MERGED,1,8,1,3,2,positive
7274,"Patch Set 1: Looks good to me, approved; IP review completedLooks fine.",1,13298,2010/9/20 14:22,2010/9/18 19:35,2010/9/18 19:35,42,MERGED,3,8,1,2,2,positive
7275,"Patch Set 1: Looks good to me, but someone else must approveCan you rebase and resolve conflicts?",1,13298,2010/9/20 14:22,2010/9/18 19:35,2010/9/18 19:35,42,MERGED,3,8,1,2,2,positive
7285,"Patch Set 2: Looks good to me, approved; IP review completed- rebased to current master",2,13305,2010/9/18 22:20,2010/9/9 16:05,2010/9/18 22:06,0,MERGED,1,33,1,3,2,positive
7286,"Patch Set 2: Looks good to me, approved; IP review completed- rebased to current master",2,13306,2010/9/18 21:49,2010/9/10 13:04,2010/9/18 21:38,0,MERGED,2,13,1,3,2,positive
7287,"Patch Set 5: Looks good to me, approved; IP review completed- rebased to current master",5,13307,2010/9/18 21:35,2010/9/13 16:40,2010/9/18 21:29,0,MERGED,1,2,1,3,5,positive
7289,"Patch Set 1: Looks good to me, approved; IP review completedThanks for the catch, this was missed in my workspace.",1,13309,2010/9/17 20:07,2010/9/17 19:51,2010/9/17 19:51,0,MERGED,1,6,1,1,1,positive
7291,"Patch Set 2: Looks good to me, approved; IP review completedLooks good, thanks Dariusz.",2,13311,2010/9/17 19:18,2010/9/14 23:38,2010/9/17 19:07,0,MERGED,12,300,2,4,2,positive
7292,"Patch Set 1: Looks good to me, but someone else must approve",1,13312,2010/9/6 23:13,2010/9/6 21:00,2010/9/6 21:47,1,MERGED,2,167,1,1,2,positive
7297,"Patch Set 4: Looks good to me, approved; IP review completedSeems reasonable.",4,13314,2010/9/17 18:58,2010/9/10 12:33,2010/9/17 18:56,0,MERGED,12,314,1,3,4,positive
7298,"Patch Set 4: Looks good to me, approved; IP review completedLooks good.",4,13315,2010/9/17 18:55,2010/9/10 12:13,2010/9/17 18:53,0,MERGED,5,567,1,3,4,positive
7301,"Patch Set 7: Looks good to me, approved; IP review completedPushing to master.",7,13316,2010/9/17 18:33,2010/9/7 14:21,2010/9/17 18:32,0,MERGED,6,435,1,3,7,positive
7303,Patch Set 6: I would prefer that you didn't submit this(2 inline comments)Looks good.Some small issues remaining:1. 2 inline comments2. typo in preferences page: ... when index change [changes]Can you fix the small issues and rebase the change?Then we can merge it in.,6,13318,2010/9/7 15:57,2010/8/29 13:10,2010/8/29 13:10,218,MERGED,8,224,2,4,9,positive
7304,"Patch Set 7: Looks good to me, but someone else must approve",7,13318,2010/9/15 12:09,2010/9/13 22:51,2010/9/13 22:51,37,MERGED,8,237,2,2,9,positive
7305,"Patch Set 9: Looks good to me, approved; IP review completed- rebased to current master- fixed typo in preference page",9,13318,2010/9/17 14:40,2010/9/17 14:39,2010/9/17 14:39,0,MERGED,8,237,1,3,9,positive
7309,"Patch Set 1: Looks good to me, approved; IP review completed",1,13321,2010/9/17 1:05,2010/9/17 1:03,2010/9/17 1:03,0,MERGED,17,202,1,2,1,positive
7310,"Patch Set 1: Looks good to me, approved; IP review completed",1,13323,2010/9/17 0:47,2010/9/17 0:26,2010/9/17 0:26,0,MERGED,27,334,1,1,1,positive
7311,"Patch Set 1: Looks good to me, approved; IP review completed",1,13325,2010/9/16 23:37,2010/9/15 23:53,2010/9/15 23:53,23,MERGED,18,210,1,1,1,positive
7312,"Patch Set 1: Looks good to me, approved; IP review completed",1,13326,2010/9/16 23:36,2010/9/15 23:49,2010/9/15 23:49,23,MERGED,27,336,1,2,1,positive
7313,"Patch Set 1: Looks good to me, approved; IP review completed",1,13327,2010/9/16 22:08,2010/9/15 23:08,2010/9/15 23:08,23,MERGED,18,210,1,2,1,positive
7314,"Patch Set 1: Looks good to me, approved; IP review completed",1,13328,2010/9/16 22:07,2010/9/15 23:02,2010/9/15 23:02,23,MERGED,27,336,1,2,1,positive
7320,"Patch Set 2: Looks good to me, approved; IP review completed",2,13333,2010/9/15 17:05,2010/9/9 13:56,2010/9/15 17:03,0,MERGED,2,54,1,4,2,positive
7322,"Patch Set 2: Looks good to me, but someone else must approve; IP review completedYes, this does fix the clone bug.  :-)",2,13335,2010/9/15 16:00,2010/9/15 15:38,2010/9/15 15:42,0,MERGED,4,70,2,5,2,positive
7323,"Patch Set 2: Looks good to me, approved; IP review completedSo the question is, do we want to retag 0.9.1? We haven't shipped 0.9.1 yet and I'd like to see this in before we post qualify our builds for >0.9.1",2,13335,2010/9/15 16:01,2010/9/15 15:38,2010/9/15 15:42,0,MERGED,4,70,2,5,2,positive
7324,"Patch Set 1: Looks good to me, approved; IP review completed",1,13336,2010/9/15 12:05,2010/9/15 8:59,2010/9/15 8:59,3,MERGED,18,210,2,3,1,positive
7326,"Patch Set 1: Looks good to me, approved; IP review completed",1,13338,2010/9/15 7:27,2010/9/15 7:22,2010/9/15 7:24,0,MERGED,1,6,1,1,1,positive
7328,"Patch Set 2: Looks good to me, approved; IP review completedLooks good.",2,13339,2010/9/15 3:07,2010/9/14 22:28,2010/9/15 0:54,2,MERGED,135,4469,2,3,2,positive
7332,"Patch Set 4: Looks good to me, but someone else must approve; IP review completedI fixed some bugs for layouting complicated histories. Now I am quite happy with it. We have good tests, I tried it with linux and git-git histories and at least it doesn't show wrong topologies.When looking at big, complicated repos (like linux) our history is using substantially more lanes than e.g. gitk. There are some tricks in gitk which don't have in yet - but at least the display is correct now.",4,13342,2010/9/14 15:41,2010/9/8 10:51,2010/9/14 15:29,0,MERGED,2,399,1,2,5,positive
7333,"Patch Set 3: Looks good to me, but someone else must approveTopology of the graphs looks better now. I also added a complicated test which replays part of the history of the egit repo",3,13342,2010/9/13 23:38,2010/9/8 10:51,2010/9/13 23:23,0,MERGED,2,379,1,2,5,positive
7334,"Patch Set 5: Looks good to me, approved; IP review completed- improved formatting of comments- fixed potential NPE",5,13342,2010/9/14 16:21,2010/9/14 16:19,2010/9/14 16:19,0,MERGED,2,400,1,3,5,positive
7341,Patch Set 4: I would prefer that you didn't submit this(4 inline comments)Looks good.Please have a look at my comments.,4,13345,2010/9/9 12:13,2010/9/2 22:14,2010/9/8 20:16,15,MERGED,8,249,2,3,5,positive
7342,"Patch Set 5: Looks good to me, approved; IP review completedThanks, Dariusz!",5,13345,2010/9/13 12:05,2010/9/2 22:14,2010/9/9 18:17,89,MERGED,8,252,2,3,5,positive
7344,"Patch Set 2: Looks good to me, approved; IP review completed",2,13348,2010/9/10 21:36,2010/9/9 0:15,2010/9/10 20:04,1,MERGED,2,17,2,3,2,positive
7346,"Patch Set 2: Looks good to me, approved; IP review completed",2,13350,2010/9/9 12:54,2010/8/22 20:14,2010/9/9 12:48,0,MERGED,1,1,2,3,3,positive
7348,"Patch Set 3: Looks good to me, approved; IP review completed",3,13350,2010/9/9 12:56,2010/8/22 20:14,2010/9/9 12:56,0,MERGED,1,1,2,4,3,positive
7349,"Patch Set 2: Looks good to me, approved; IP review completed",2,13351,2010/9/9 23:35,2010/9/9 22:16,2010/9/9 22:16,1,MERGED,1,16,1,3,2,positive
7352,"Patch Set 2: Looks good to me, approved; IP review completed",2,13353,2010/9/9 13:03,2010/9/9 11:12,2010/9/9 13:02,0,MERGED,2,4,1,3,2,positive
7353,"Patch Set 3: Looks good to me, approved; IP review completed- rebased to current master",3,13354,2010/9/9 12:43,2010/9/9 7:14,2010/9/9 12:42,0,MERGED,5,78,1,3,3,positive
7356,"Patch Set 4: Looks good to me, approved; IP review completed",4,13356,2010/9/9 12:00,2010/9/8 2:47,2010/9/8 5:28,30,MERGED,5,166,2,4,4,positive
7357,"Patch Set 3: Looks good to me, but someone else must approve; IP review completedI think this is ready to go now.  The cache is simple and pretty low cost to put in front of pack lookup.",3,13357,2010/9/8 5:29,2010/9/8 2:16,2010/9/8 5:28,0,MERGED,3,178,2,4,3,positive
7359,"Patch Set 1: Looks good to me, but someone else must approve; IP review completed",1,13358,2010/9/8 5:37,2010/9/8 1:18,2010/9/8 1:18,4,MERGED,4,24,2,3,1,positive
7361,"Patch Set 3: Looks good to me, but someone else must approve",3,13359,2010/9/9 10:46,2010/9/8 13:27,2010/9/8 13:27,21,MERGED,9,296,2,2,4,positive
7362,"Patch Set 4: Looks good to me, approved; IP review completed",4,13359,2010/9/9 11:29,2010/9/8 13:27,2010/9/9 11:28,0,MERGED,9,296,1,3,4,positive
7367,"Patch Set 1: Looks good to me, but someone else must approve(2 inline comments)",1,13363,2010/9/3 9:48,2010/9/3 0:49,2010/9/3 0:50,8,MERGED,2,19,4,4,3,positive
7370,"Patch Set 1: Looks good to me, approved; IP review completedLooks good.",1,13364,2010/9/8 22:02,2010/9/8 21:38,2010/9/8 21:38,0,MERGED,1,5,1,1,1,positive
7373,"Patch Set 2: Looks good to me, approved; IP review completed- rebased to current master- fixed copy&paste error with tooltips",2,13367,2010/9/8 20:30,2010/9/8 20:27,2010/9/8 20:28,0,MERGED,3,23,1,3,2,positive
7377,"Patch Set 2: Looks good to me, approved; IP review completed- improved commit messagethanks Jens,finally we have working core tests :-)",2,13369,2010/9/8 14:44,2010/9/8 14:42,2010/9/8 14:42,0,MERGED,2,12,1,3,2,positive
7380,"Patch Set 3: Looks good to me, but someone else must approve; IP review completedYep, looks much better! Thanks",3,13372,2010/8/31 21:00,2010/8/31 16:20,2010/8/31 16:20,4,MERGED,6,84,3,6,3,positive
7383,"Patch Set 6: Looks good to me, approved; IP review completed- fixed some typos- improved commit message",6,13373,2010/9/7 13:19,2010/9/7 13:17,2010/9/7 13:17,0,MERGED,9,776,1,3,6,positive
7384,Patch Set 3:Good idea with the command...,3,13373,2010/9/7 11:56,2010/9/7 11:54,2010/9/7 11:54,0,MERGED,8,772,1,2,6,positive
7387,"Patch Set 3: Looks good to me, but someone else must approve; IP review completedRebased, fixed, and cleaned up the dialog.",3,13375,2010/8/25 8:41,2010/8/25 8:36,2010/8/25 8:36,0,MERGED,4,99,1,2,4,positive
7391,"Patch Set 6: Looks good to me, approved; IP review completedRebased and pushed.",6,13377,2010/9/7 2:37,2010/9/2 19:53,2010/9/7 2:37,0,MERGED,27,1361,1,3,6,positive
7392,Patch Set 4: (2 inline comments)I reviewed all modifications now. Looks good to me. I have only two minor comments.,4,13377,2010/9/4 8:33,2010/9/2 19:53,2010/9/4 6:55,1,MERGED,27,1353,2,5,6,positive
7395,"Patch Set 3: Looks good to me, approved; IP review completed- rebased to current master",3,13379,2010/9/6 22:39,2010/9/4 16:40,2010/9/6 22:38,0,MERGED,2,45,1,3,3,positive
7399,"Patch Set 1: Looks good to me, approved; IP review completed",1,13383,2010/9/6 17:12,2010/9/6 16:59,2010/9/6 17:09,0,MERGED,1,2,1,1,1,positive
7404,"Patch Set 1: Looks good to me, approved; IP review completedLooks good. Should save time on the tests.",1,13386,2010/9/6 16:44,2010/9/6 15:23,2010/9/6 15:23,1,MERGED,1,3,1,1,1,positive
7405,"Patch Set 2: Looks good to me, but someone else must approve; IP review completed- fixed some typos- rebased to current master",2,13387,2010/9/6 16:23,2010/9/6 13:24,2010/9/6 16:22,0,MERGED,4,196,2,5,2,positive
7408,"Patch Set 4: Looks good to me, approved; IP review completedrebased to current master",4,13388,2010/9/6 16:10,2010/9/4 19:32,2010/9/6 16:09,0,MERGED,5,244,1,3,4,positive
7410,"Patch Set 3: Looks good to me, but someone else must approve; IP review completed",3,13390,2010/9/3 0:09,2010/9/1 21:14,2010/9/2 18:38,5,MERGED,2,30,2,4,3,positive
7412,"Patch Set 1: Looks good to me, but someone else must approve",1,13392,2010/7/1 9:20,2010/7/1 2:07,2010/7/1 2:07,7,MERGED,1,4,3,7,1,positive
7413,"Patch Set 1: Looks good to me, approved; IP review completed",1,13392,2010/7/1 21:29,2010/7/1 2:07,2010/7/1 2:07,19,MERGED,1,4,3,7,1,positive
7415,"Patch Set 1: Looks good to me, approvedSomethings rotten.. now works",1,13392,2010/7/6 22:29,2010/7/1 2:07,2010/7/1 2:07,140,MERGED,1,4,3,7,1,positive
7417,"Patch Set 1: Looks good to me, approved; IP review completed",1,13394,2010/7/5 22:10,2010/7/1 1:50,2010/7/1 1:50,116,MERGED,1,20,2,2,1,positive
7419,"Patch Set 1: Looks good to me, but someone else must approve",1,13396,2010/7/1 9:40,2010/7/1 1:36,2010/7/1 1:36,8,MERGED,5,320,3,4,1,positive
7420,"Patch Set 1: Looks good to me, approved; IP review completed",1,13396,2010/7/5 22:08,2010/7/1 1:36,2010/7/1 1:36,116,MERGED,5,320,3,4,1,positive
7427,"Patch Set 1: Looks good to me, approved; IP review completed",1,13399,2010/7/4 21:31,2010/7/2 9:19,2010/7/2 9:19,60,MERGED,11,1480,2,4,1,positive
7431,"Patch Set 3: Looks good to me, but someone else must approve; IP review completed",3,13405,2010/7/3 19:35,2010/7/3 0:01,2010/7/3 17:54,1,MERGED,5,15,4,5,3,positive
7442,"Patch Set 1: Looks good to me, but someone else must approve",1,13422,2010/7/16 20:20,2010/7/16 17:41,2010/7/16 17:41,2,MERGED,1,1,2,2,1,positive
7446,"Patch Set 4: Looks good to me, but someone else must approve",4,13434,2010/7/22 15:44,2010/7/22 14:10,2010/7/22 14:10,1,MERGED,23,3018,2,4,4,positive
7447,"Patch Set 4: Looks good to me, approved; IP review completed",4,13434,2010/7/22 15:45,2010/7/22 14:10,2010/7/22 14:10,1,MERGED,23,3018,2,4,4,positive
7450,"Patch Set 4: Looks good to me, approved; IP review completed",4,13436,2010/7/22 8:42,2010/7/21 9:35,2010/7/21 9:35,23,MERGED,5,178,2,3,4,positive
7453,"Patch Set 5: Looks good to me, approved; IP review completed",5,13437,2010/7/21 17:34,2010/7/21 8:51,2010/7/21 17:34,0,MERGED,19,1265,1,3,5,positive
7456,"Patch Set 4: Looks good to me, approved; IP review completed",4,13438,2010/7/21 17:08,2010/7/21 7:35,2010/7/21 7:35,9,MERGED,5,52,2,3,4,positive
7457,"Patch Set 2: Looks good to me, approved; IP review completed",2,13439,2010/7/20 20:09,2010/7/16 7:59,2010/7/20 19:55,0,MERGED,1,66,2,3,2,positive
7458,"Patch Set 1: Looks good to me, but someone else must approve; IP review completed",1,13439,2010/7/16 22:50,2010/7/16 7:59,2010/7/16 15:36,7,MERGED,1,66,2,2,2,positive
7462,"Patch Set 2: Looks good to me, approved; IP review completed",2,13440,2010/7/20 19:57,2010/7/15 11:36,2010/7/20 19:54,0,MERGED,2,48,1,3,2,positive
7463,"Patch Set 1: Looks good to me, approved; IP review completed",1,13441,2010/7/20 17:28,2010/7/20 16:11,2010/7/20 16:11,1,MERGED,1,6,1,1,1,positive
7468,Patch Set 3:Thanks Remy for these great comments. I have worked them into the new patch set.,3,13446,2010/6/29 16:48,2010/6/29 16:45,2010/6/29 16:45,0,MERGED,34,3599,1,2,10,positive
7469,"Patch Set 10: Looks good to me, approved; IP review completed",10,13446,2010/7/20 8:20,2010/7/20 7:32,2010/7/20 7:32,0,MERGED,34,3669,2,3,10,positive
7470,"Patch Set 9: Looks good to me, but someone else must approve",9,13446,2010/7/19 15:46,2010/7/1 8:51,2010/7/19 13:03,2,MERGED,34,3626,3,3,10,positive
7478,"Patch Set 3: Looks good to me, approved; IP review completedRebased to master",3,13449,2010/7/19 15:25,2010/7/19 15:24,2010/7/19 15:24,0,MERGED,1,5,1,3,3,positive
7481,"Patch Set 4: Looks good to me, but someone else must approve; IP review completed- rebased to current master- generate additional 100 random commits to get some more food for cloning",4,13452,2010/7/16 14:34,2010/7/16 14:31,2010/7/16 14:32,0,MERGED,4,270,2,3,5,positive
7482,"Patch Set 4: I would prefer that you didn't submit thisVery nice and quite a progress. However, we should not use System.out to write messages to the console: it disturbs the user and doesn't help anyone.",4,13452,2010/7/16 17:58,2010/7/16 14:31,2010/7/16 14:32,3,MERGED,4,270,2,3,5,positive
7483,"Patch Set 5: Looks good to me, but someone else must approve; IP review completed- removed System.out.println calls- rebased to current master- increased memory settings for maven run to values used to run tests in Eclipse- increased timeout to wait for branch table in clone wizard",5,13452,2010/7/16 22:43,2010/7/16 22:40,2010/7/16 22:40,0,MERGED,6,273,2,4,5,positive
7484,"Patch Set 5: Looks good to me, approved; IP review completedGreat!",5,13452,2010/7/19 7:36,2010/7/16 22:40,2010/7/16 22:40,56,MERGED,6,273,2,4,5,positive
7485,"Patch Set 2: Looks good to me, but someone else must approve- rebased to current master- verified that this works with Jetty 7.1.5- improved commit message",2,13453,2010/7/17 0:05,2010/7/16 23:53,2010/7/16 23:53,0,MERGED,1,48,2,4,2,positive
7488,"Patch Set 2: Looks good to me, approved; IP review completed",2,13455,2010/7/16 15:16,2010/7/16 14:38,2010/7/16 15:16,0,MERGED,1,6,1,3,2,positive
7493,"Patch Set 2: Looks good to me, but someone else must approve; IP review completed+1 from Tech PMC",2,13460,2010/7/5 18:38,2010/7/3 0:29,2010/7/3 23:32,43,MERGED,11,1648,2,4,2,positive
7494,"Patch Set 2: Looks good to me, approved; IP review completed",2,13460,2010/7/16 17:25,2010/7/3 0:29,2010/7/3 23:32,305,MERGED,11,1648,2,4,2,positive
7495,"Patch Set 5: Looks good to me, but someone else must approveLGTM, will submit after we get further through the series.",5,13461,2010/7/2 0:36,2010/7/1 22:30,2010/7/2 0:33,0,MERGED,5,479,2,4,5,positive
7496,"Patch Set 5: Looks good to me, approved; IP review completed",5,13461,2010/7/16 17:26,2010/7/1 22:30,2010/7/2 0:33,352,MERGED,5,479,2,4,5,positive
7510,"Patch Set 2: Looks good to me, approved",2,13469,2010/7/12 19:39,2010/7/9 18:18,2010/7/12 19:24,0,MERGED,1,32,2,4,2,positive
7511,"Patch Set 5: Looks good to me, approved",5,13470,2010/7/9 0:26,2010/7/8 16:59,2010/7/8 23:58,0,MERGED,6,533,4,6,5,positive
7512,"Patch Set 5: Looks good to me, but someone else must approve",5,13470,2010/7/9 11:51,2010/7/8 16:59,2010/7/8 23:58,11,MERGED,6,533,4,6,5,positive
7518,"Patch Set 3: Looks good to me, but someone else must approve",3,13474,2010/7/7 8:32,2010/7/3 1:21,2010/7/6 23:21,9,MERGED,3,258,4,6,4,positive
7520,"Patch Set 4: Looks good to me, approved; IP review completed",4,13474,2010/7/16 17:12,2010/7/3 1:21,2010/7/16 17:12,0,MERGED,3,258,1,3,4,positive
7523,"Patch Set 3: I would prefer that you didn't submit this(3 inline comments)- verified tests and tried it, good :-)- some minor issues (style nits, comment)",3,13477,2010/7/12 23:16,2010/7/12 16:20,2010/7/12 16:22,6,MERGED,4,180,2,2,5,positive
7524,"Patch Set 5: Looks good to me, approved; IP review completedrebased to current master and fixed typo in commit message",5,13477,2010/7/16 8:43,2010/7/14 11:58,2010/7/16 8:41,0,MERGED,4,184,1,3,5,positive
7525,"Patch Set 4:Great, this can directly be used in EGit in DecoratableResourceAdapter for the dirty markers, can't it?",4,13478,2010/7/8 12:25,2010/7/8 0:04,2010/7/8 0:04,12,MERGED,1,74,2,3,7,positive
7526,"Patch Set 5: Looks good to me, but someone else must approve; IP review completedjust rebased it to get rid of a unneeded dependency",5,13478,2010/7/9 12:40,2010/7/8 0:04,2010/7/9 12:35,0,MERGED,1,72,1,2,7,positive
7527,"Patch Set 6: Looks good to me, but someone else must approvetested this change by using it for Label decoration (dirty marker). Worked pretty well.",6,13478,2010/7/14 13:51,2010/7/8 0:04,2010/7/9 14:09,119,MERGED,1,72,4,6,7,positive
7529,"Patch Set 7: Looks good to me, approved; IP review completedremoved one duplicate if and rebased to master",7,13478,2010/7/16 8:25,2010/7/16 8:03,2010/7/16 8:08,0,MERGED,1,70,1,3,7,positive
7532,"Patch Set 3: Looks good to me, approved; IP review completedverified",3,13482,2010/7/14 13:26,2010/7/14 13:24,2010/7/14 13:24,0,MERGED,1,12,1,4,3,positive
7536,"Patch Set 5: Looks good to me, approved; IP review completedthanks Mathias",5,13486,2010/7/13 14:55,2010/7/13 9:46,2010/7/13 9:46,5,MERGED,11,510,2,3,5,positive
7537,"Patch Set 3: Looks good to me, approved; IP review completed- rebased to current master- verified",3,13487,2010/7/13 13:54,2010/7/13 12:28,2010/7/13 13:53,0,MERGED,1,22,1,3,3,positive
