ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall
7201,"Patch Set 1: I would prefer that you didn't submit this(1 inline comment)Fix looks good, but I don't like the test using the system temp directory.",1,13239,2010/12/29 18:33,2010/12/28 18:01,2010/12/28 18:29,24,MERGED,2,160,1,1,2,negative
7207,Patch Set 3:Can you file a bug?Sigh... file path/system issues after all these years still :),3,13254,2010/12/20 15:35,2010/12/20 9:21,2010/12/20 9:21,6,MERGED,3,254,4,7,3,negative
7263,"Patch Set 5:I guess its name is pretty accurate.  :-(I9a2803a4a9745e14c674717d6f766d64b4710188 contains some attempts to improve but, but I'm not happy with it.",5,13292,2010/9/3 14:22,2010/9/2 21:41,2010/9/2 22:34,15,MERGED,3,541,2,4,10,negative
7267,Patch Set 10:Clean up off of this one :/Didn't get your message.,10,13292,2010/9/21 20:47,2010/9/2 21:41,2010/9/21 1:15,19,MERGED,4,925,2,5,10,negative
7270,"Patch Set 1:I'm not fully sold on this change yet.  In theory it seems like this will be faster to handle the common headers on files like the copyright notice.  But I'm not fully convinced that it correctly updates the Edit with new begin/end positions for every case.Like the hash code change, I wrote this while I wasn't the most lucid, so its probably full of even more bugs than my usual quota.  :-)",1,13294,2010/9/12 18:51,2010/9/11 5:14,2010/9/12 18:14,0,MERGED,2,109,2,2,3,negative
7340,"Patch Set 3: I would prefer that you didn't submit thisI would like to switch off the workspace model in case of comparing two arbitrary branches because it compares the workspace with the remote state. I suppose that here the team API must be extended.But the main issue with this change is that the workspace model is now broken when the HEAD is synchronized with another branch. Now I do not see the local changes anymore, even if I check the ""Include local..."" checkbox.",3,13345,2010/9/8 15:40,2010/9/2 22:14,2010/9/6 21:23,42,MERGED,7,208,2,2,5,negative
7414,"Patch Set 1: I would prefer that you didn't submit thisDoes not look good after all, though I cannot understand why.See I09d0aafb3d15436e942acc4b722a63d35f58051a for the version of EGit I tried where BlobStorageTest.testFailCorrupt2 fails. I had to change it to actually read data now that we are streaming.",1,13392,2010/7/6 22:03,2010/7/1 2:07,2010/7/1 2:07,139,MERGED,1,4,3,7,1,negative
7449,Patch Set 1: I would prefer that you didn't submit thisArrgh... Need a better solution which works both with and without delay...,1,13436,2010/7/19 11:15,2010/7/19 9:05,2010/7/19 9:05,2,MERGED,1,12,1,1,4,negative
7451,"Patch Set 3: I would prefer that you didn't submit thisMore tests.  Currently testSlashOnlyMatchesDirectory is broken.  The test is correct according to `man gitignore` so our code is broken.  It seems that IgnoreRule is matching the rule ""out/"" with ""out"" even though ""out"" is a file.",3,13437,2010/7/20 20:31,2010/7/20 20:30,2010/7/20 20:30,0,MERGED,18,1262,2,4,5,negative
7452,"Patch Set 3:I can't push to this Change-Id, sorry. Here is a pastebin demonstrating the problem and a quick 3-line solution:http://pastebin.com/2GDdCZVv",3,13437,2010/7/20 21:14,2010/7/20 20:30,2010/7/20 20:30,0,MERGED,18,1262,2,4,5,negative
7552,"Patch Set 2: No scoreAdded headers to new files, sorry for this glitch.",2,13493,2010/3/22 7:58,2010/3/22 7:53,2010/3/22 7:53,0,MERGED,17,2297,1,2,5,negative
7626,"Patch Set 4: Looks good to me, but someone else must approveSorry, should have been +1",4,13521,2010/2/17 0:08,2010/2/10 19:49,2010/2/11 19:44,124,MERGED,15,844,2,5,5,negative
7683,"Patch Set 3: No score; No score- removed trailing whitespace- some image filenames had blank instead of ""_""- added missing images next.gif, prev.gif, home.gif- fixed image path for next, prev and home.gif, they all had path images/images/xxx.gif- committing jars to the repo seems still ugly to me, what's the advantage of this approach ?",3,13541,2010/3/10 23:35,2010/2/7 18:49,2010/3/10 23:27,0,MERGED,67,1214,2,5,3,negative
7689,"Patch Set 5: Looks good to me, but someone else must approve; No scoreI'm currently trying to run this script.  Its uh, how should we put it, slow?  Almost 1 minute per commit.  530 commits need to be processed to also try and salvage the Gerrit review history.",5,13542,2010/3/5 0:14,2010/2/12 0:49,2010/3/5 0:13,0,MERGED,3,393,2,4,7,negative
7735,"Patch Set 5: I would prefer that you didn't submit thisthis patch set is incomplete, I screwed up. Please wait before reviewing.Sorry.",5,13557,2010/2/11 19:34,2010/2/9 23:01,2010/2/11 19:29,0,MERGED,2,92,1,2,7,negative
7746,Patch Set 3: I would prefer that you didn't submit this; No scoreAlmost ready.  I apparently didn't read the Javadoc closely enough in the last rounds.  :-(,3,13561,2010/2/9 21:17,2010/2/9 17:53,2010/2/9 20:49,0,MERGED,3,132,2,3,5,negative
7791,"Setting sleeps like you suggest probably only works on your machine, Sleep, dfirectly ir indirectly is a rteceipe for fragile code. Something else is wrong here.I am running my tests on Eclipse 3.4 if that's relevant.",1,13588,2010/1/9 23:01,2009/1/8 12:20,2009/12/10 7:20,735,MERGED,8,947,3,12,6,negative
7798,"Patch Set 1:This doesn't work for me.It looks like AST is not re-created at all.My fix uses just a code like:ast[0] = JavaScriptPlugin.getDefault().getASTProvider().getAST(unit, ASTProvider.WAIT_ACTIVE_ONLY, fProgressMonitor);to create AST after a text change - and then selection starts to work well (selected identifier's usages get highlighted in text correctly)The only my concern is high CPU load - yes, the AST is being recalculated almost every time you type in a character.",1,13594,2016/8/30 15:40,2016/8/25 14:50,2016/8/25 20:08,115,ABANDONED,2,19,3,6,1,negative
7799,"Patch Set 1:Forgot to say...Also, I have changes in ASTProvider those changes it's algorithm of re-calculate AST/return cached AST as well as in CompilationUnitEditor's aboutToBeReconciled()/reconciled() methods: the notification of ASTProvider is disabled. Otherwise I'm getting ASTProvider state machine completely broken and deadlocks happening.These are also a risk factors I'm concerned about.",1,13594,2016/8/30 15:57,2016/8/25 14:50,2016/8/25 20:08,115,ABANDONED,2,19,3,6,1,negative
7800,"Patch Set 1:Sorry, I tried to make a few changes, but you didn't include a change ID in the commit and so my commit created a new review:https://git.eclipse.org/r/85117",1,13599,2016/11/16 9:54,2016/11/14 15:16,2016/11/14 15:16,42,ABANDONED,3,71,2,3,1,negative
7801,Patch Set 3: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6536/ : UNSTABLE,3,13600,2016/11/7 16:44,2016/8/3 13:49,2016/11/7 13:59,2,ABANDONED,2,72,3,5,3,negative
7804,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/5705/ : UNSTABLE,1,13600,2016/8/3 14:43,2016/8/3 13:49,2016/8/3 13:49,0,ABANDONED,2,72,3,4,3,negative
7805,Patch Set 2: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6253/ : UNSTABLE,2,13600,2016/10/7 20:24,2016/8/3 13:49,2016/10/7 18:58,1,ABANDONED,2,72,2,3,3,negative
7806,AbandonedIt's not essential to make the developer's life easier and there is still an IP issue with ANTLR.,2,13607,2016/11/15 19:28,2016/4/21 16:30,2016/4/21 16:38,4994,ABANDONED,2,10,3,5,2,negative
7807,"Patch Set 1:(3 comments)> The nightly TPs use the nightly Designer p2: >  > https://hudson.eclipse.org/papyrus/view/Designer/job/papyrus-designer-neon-papyrusnightly/ws/releng/org.eclipse.papyrus.designer.p2/target/repository/ >  > which I assume has not changed, and therefore our nightly TPs > wouldn't change either, or should I regenerate the .target anyway?They don't at least archive the repository to provide a more friendly URL?  ughIf not, then right, this should remain as is.",1,13610,2016/6/30 17:24,2016/6/30 16:35,2016/6/30 16:35,0,ABANDONED,7,22,5,14,1,negative
7809,"Patch Set 1:> Those are all very good questions for which I have no answers. I > think those are for the Designer team.Yeah, sorry.  Not fair to ask you! > While they respond should we keep the 1.0.1_*_133, or use the new, > simplified one?I think it would be best to stick with 1.0.1_*_133.  Goodness knows what might happen otherwise.  This much is at least probably stable.",1,13610,2016/6/30 17:48,2016/6/30 16:35,2016/6/30 16:35,1,ABANDONED,7,22,5,14,1,negative
7811,Patch Set 2: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6616/ : UNSTABLE,2,13618,2016/11/15 5:38,2016/11/15 3:48,2016/11/15 4:01,1,ABANDONED,1,15,2,4,2,negative
7816,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6594/ : UNSTABLE,1,13627,2016/11/13 8:29,2016/11/13 6:29,2016/11/13 6:29,2,ABANDONED,8,368,2,4,2,negative
7817,Patch Set 2: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6596/ : UNSTABLE,2,13627,2016/11/14 3:08,2016/11/13 6:29,2016/11/14 1:35,1,ABANDONED,11,615,2,5,2,negative
7818,AbandonedWrongly created.,1,13633,2016/11/13 22:05,2016/11/13 21:55,2016/11/13 21:55,0,ABANDONED,2,4,2,4,1,negative
7820,AbandonedThis has already been shipped in samples like Papyrus for Information Modeling. Abandon this change.,2,13642,2016/11/10 13:31,2016/2/2 8:58,2016/2/5 11:24,6698,ABANDONED,29,2902,2,4,2,negative
7826,Patch Set 1: Code-Review-1This is a duplicate of Bug 326376 made by mistake. Close.,1,13649,2016/11/9 20:29,2016/9/19 15:03,2016/11/9 20:14,0,ABANDONED,3,71,2,5,1,negative
7828,Patch Set 2: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6164/ : UNSTABLE,2,13654,2016/9/21 22:30,2016/9/20 0:59,2016/9/21 20:17,2,ABANDONED,6,47,2,5,3,negative
7829,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6138/ : UNSTABLE,1,13654,2016/9/20 2:08,2016/9/20 0:59,2016/9/20 1:03,1,ABANDONED,6,47,3,5,3,negative
7830,"Patch Set 7: Code-Review-1This seems worrying to me --- if there are unbalanced calls to incrementOpen() and close(), isn't this hiding a more serious problem?e.g., if there are unbalanced calls to increment and decrement the use count, doesn't that lead to doClose being called too early?",7,13658,2015/10/28 21:32,2015/10/11 18:47,2015/10/28 21:19,0,ABANDONED,2,92,3,7,7,negative
7833,"Patch Set 2:(2 comments)I have some concerns over this patch. Doubling a check is suspicious at least, it's also suspicious that a return value is ignored in the current codebase.",2,13669,2015/12/2 18:53,2015/11/10 11:58,2015/12/2 18:46,0,ABANDONED,1,2,2,3,5,negative
7834,AbandonedNo interest. Abandoning.,5,13669,2016/11/8 10:30,2015/11/10 11:58,2016/2/29 6:40,6075,ABANDONED,1,6,2,5,5,negative
7837,Abandonedhey patch. DIE DIE DIE,2,13670,2016/11/8 1:45,2016/10/27 0:44,2016/11/1 20:30,149,ABANDONED,1,30,3,9,2,negative
7838,AbandonedErroneous branch.,1,13672,2016/11/7 18:57,2016/11/7 18:55,2016/11/7 18:55,0,ABANDONED,4,57,2,5,1,negative
7840,Patch Set 2: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6080/ : UNSTABLE,2,13685,2016/9/15 20:39,2016/9/14 21:55,2016/9/15 19:37,1,ABANDONED,2,9,2,5,15,negative
7841,Patch Set 2: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6083/ : UNSTABLE,2,13685,2016/9/15 22:25,2016/9/14 21:55,2016/9/15 19:37,2,ABANDONED,2,9,2,5,15,negative
7842,Patch Set 15: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6147/ : UNSTABLE,15,13685,2016/9/20 16:40,2016/9/14 21:55,2016/9/20 15:25,1,ABANDONED,12,654,2,4,15,negative
7843,AbandonedI give up,15,13685,2016/11/3 21:45,2016/9/14 21:55,2016/9/20 15:25,1062,ABANDONED,12,654,2,4,15,negative
7844,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6065/ : UNSTABLE,1,13685,2016/9/14 23:01,2016/9/14 21:55,2016/9/14 21:58,1,ABANDONED,1,3,2,6,15,negative
7845,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6075/ : UNSTABLE,1,13685,2016/9/15 19:30,2016/9/14 21:55,2016/9/14 21:58,21,ABANDONED,1,3,2,6,15,negative
7846,Patch Set 12: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6123/ : UNSTABLE,12,13685,2016/9/19 15:31,2016/9/14 21:55,2016/9/19 14:11,1,ABANDONED,12,651,2,4,15,negative
7847,Patch Set 13: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6129/ : UNSTABLE,13,13685,2016/9/19 18:04,2016/9/14 21:55,2016/9/19 15:34,2,ABANDONED,12,651,1,2,15,negative
7848,Patch Set 4: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6090/ : UNSTABLE,4,13685,2016/9/16 15:25,2016/9/14 21:55,2016/9/16 14:23,1,ABANDONED,3,165,2,5,15,negative
7849,Patch Set 4: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6095/ : UNSTABLE,4,13685,2016/9/16 23:01,2016/9/14 21:55,2016/9/16 14:23,8,ABANDONED,3,165,2,5,15,negative
7854,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/mpc/job/epp-mpc-gerrit/97/ : UNSTABLE,1,13705,2016/6/23 10:05,2016/6/23 9:08,2016/6/23 9:08,0,ABANDONED,2,12,2,4,1,negative
7855,"Patch Set 2: -Verified> Dani, no need for these comments, as long as the tests do not run > via Tycho I will not activate themMy bad. I thought you enabled the tests for the whole runtime repo, but I see you only did it for org.eclipse.e4.core.tests.",2,13707,2015/8/14 13:39,2015/8/13 15:24,2015/8/14 7:01,6,ABANDONED,1,18,3,8,2,negative
7856,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/4181/ : UNSTABLE,1,13715,2015/1/19 15:45,2015/1/19 10:21,2015/1/19 10:21,5,ABANDONED,1,1,2,4,2,negative
7857,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/4192/ : UNSTABLE,2,13715,2015/1/19 19:22,2015/1/19 10:21,2015/1/19 15:40,3,ABANDONED,1,1,2,3,2,negative
7858,"Patch Set 3:> > Just for clarification, using Require-Capability you want to > remove the direct dependency to equinox. But you don't remove the > Require-Bundle. So I don't understand why the change should solve > the described requirement. >  > Dirk, I do not see a direct dependency to ""equinox.ds"" in the > MANIFEST.MF file. Can you clarify what you mean?Sorry, my fault. I completely misunderstood the ticket and the contribution.For anybody who comes across this, here is my understanding of this now. Equinox DS provides the osgi.extender capability since Neon M4. Now the e4 bundles can specify Require-Capability to that osgi.extender. If the capabilities are configured correctly, the former implicit dependency to DS becomes an explicit dependency and the auto start configuration for the ds bundle shouldn't be necessary anymore.Does that makes sense?",3,13717,2016/2/24 9:43,2015/11/5 22:16,2015/11/5 22:16,2651,ABANDONED,9,551,4,11,3,negative
7859,"Patch Set 2:> I keep getting a ""does not contain a valid product"" message when I > try the file.It was my fault now it works for me as well.",2,13719,2016/6/29 1:22,2016/6/23 21:06,2016/6/23 21:33,123,ABANDONED,1,333,3,5,3,negative
7861,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/10416/ : UNSTABLE,1,13722,2016/9/16 10:28,2016/9/16 10:05,2016/9/16 10:05,0,ABANDONED,5,18,2,4,1,negative
7864,AbandonedOutdated.,1,13739,2016/9/14 7:04,2016/6/24 7:24,2016/6/24 7:24,1967,ABANDONED,2,4,2,4,1,negative
7865,Patch Set 1: Code-Review-1This fix is too dangerous in case of re-import in Papyrus. It would create noise inside the user model.,1,13745,2016/4/11 16:05,2016/3/16 16:47,2016/3/16 16:47,623,ABANDONED,1,22,5,8,1,negative
7866,Patch Set 1: Code-Review-1This fix is too dangerous in case of re-import in Papyrus. It would create noise inside the user model.,1,13746,2016/4/11 16:05,2016/3/16 16:47,2016/4/7 12:07,99,ABANDONED,1,22,3,7,1,negative
7867,"Abandonedalready merged, sorry for that.",2,13752,2016/9/12 14:52,2016/9/9 10:52,2016/9/12 12:19,2,ABANDONED,12,259,2,4,2,negative
7868,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/ecp/job/gerrit/3154/ : UNSTABLE,2,13758,2016/9/7 16:08,2016/9/7 15:07,2016/9/7 15:11,0,ABANDONED,14,396,3,9,2,negative
7869,Patch Set 1:Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_5_2_and_higher_gerrit/1019/ : UNSTABLE,1,13769,2016/9/9 7:11,2016/9/9 7:08,2016/9/9 7:08,0,ABANDONED,1,1,2,4,1,negative
7872,Patch Set 1: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/6008/ : UNSTABLE,1,13774,2016/9/7 19:10,2016/9/7 18:22,2016/9/7 18:22,0,ABANDONED,1,18,2,4,3,negative
7873,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-tasks/1546/ : UNSTABLE,1,13775,2016/9/7 18:05,2016/9/7 17:40,2016/9/7 17:40,0,ABANDONED,1,5,3,7,1,negative
7876,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/9433/ : UNSTABLE,1,13778,2016/5/13 19:17,2016/5/13 18:58,2016/5/13 18:58,0,ABANDONED,1,2,3,4,1,negative
7877,"Patch Set 12:Hi Arun and Alex,Sorry I took some so long to get to this. Arun your comment makes sense. I think this version of the patch should address the issue.",12,13781,2014/11/28 21:29,2014/4/16 15:11,2014/11/28 21:25,0,ABANDONED,1,86,3,5,13,negative
7882,Patch Set 1:Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/1138/ : UNSTABLE,1,13790,2016/7/22 9:21,2016/7/22 5:27,2016/7/22 5:27,3,ABANDONED,5,88,3,5,1,negative
7884,Abandonednot relevant anymore,2,13791,2016/7/22 8:48,2015/9/22 14:20,2015/11/25 15:09,5753,ABANDONED,1,4,3,8,2,negative
7885,Patch Set 2: -Code-ReviewI could rebase it for a newer release but it seemed ilportanbt at the time... now I honestly don't know if the feature is still required.,2,13792,2016/7/21 6:44,2015/2/16 16:18,2015/7/8 13:35,9089,ABANDONED,9,1395,3,6,2,negative
7886,"Patch Set 1: Code-Review-1wait to merge it if you can I just saw some leftover imports, my bad :/",1,13793,2015/9/11 13:13,2015/2/16 16:18,2015/2/24 14:16,4774,ABANDONED,9,1353,3,9,2,negative
7887,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/1137/ : UNSTABLE,1,13794,2016/7/21 22:28,2016/7/21 18:52,2016/7/21 18:52,3,ABANDONED,5,93,2,4,1,negative
7888,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-tasks/1486/ : UNSTABLE,1,13795,2016/7/21 23:09,2016/7/21 22:49,2016/7/21 22:49,0,ABANDONED,1,5,2,3,2,negative
7889,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-tasks/1487/ : UNSTABLE,2,13795,2016/7/22 0:01,2016/7/21 22:49,2016/7/21 23:40,0,ABANDONED,1,8,2,4,2,negative
7890,"AbandonedHmmmh, something went wrong.",1,13804,2016/7/21 19:44,2016/5/11 15:29,2016/7/21 19:28,0,ABANDONED,7,46,3,5,1,negative
7891,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-commons/363/ : UNSTABLE,1,13806,2016/7/20 23:31,2016/7/20 23:25,2016/7/20 23:25,0,ABANDONED,1,216,2,4,1,negative
7892,Patch Set 2: Code-Review-1it is slowing down the save which is not desirable,2,13815,2016/7/19 8:03,2016/7/15 12:42,2016/7/18 11:19,20,ABANDONED,9,166,2,4,2,negative
7893,"Patch Set 1: Code-Review-2Sorry, you probably have added m2e plugin to your Eclipse, and this one touched lot of things it shouldn't touch.Merging this will enforce everyone to use m2e plugin or see errors.",1,13816,2016/7/15 9:17,2016/7/15 9:09,2016/7/15 9:09,0,ABANDONED,82,680,3,10,1,negative
7894,"Patch Set 1:> Sorry, you probably have added m2e plugin to your Eclipse, and this > one touched lot of things it shouldn't touch.Hmm.  I'm just using Eclipse for Java out of the box, and I guess it came with that plugin included.How are people using Eclipse for Jgit without m2e? >  > Merging this will enforce everyone to use m2e plugin or see errors.I didn't expect that this will be merged. I just wanted to provoke some feedback about how to stop those files from getting modified ;)",1,13816,2016/7/15 9:26,2016/7/15 9:09,2016/7/15 9:09,0,ABANDONED,82,680,3,10,1,negative
7896,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/1119/ : UNSTABLE,3,13821,2016/4/28 21:20,2016/4/28 15:59,2016/4/28 18:18,3,ABANDONED,9,187,2,4,4,negative
7897,Patch Set 4: Code-Review-1Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/1121/ : UNSTABLE,4,13821,2016/4/29 11:47,2016/4/28 15:59,2016/4/29 5:19,6,ABANDONED,9,187,2,3,4,negative
7905,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-tasks/1460/ : UNSTABLE,1,13846,2016/7/10 14:41,2016/7/10 14:16,2016/7/10 14:16,0,ABANDONED,1,6,2,3,2,negative
7906,Abandonednot the right approach,5,13854,2016/7/15 17:33,2014/10/1 4:14,2015/10/15 12:21,6581,ABANDONED,1,49,3,5,5,negative
7908,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/ecp/job/gerrit/2949/ : UNSTABLE,2,13856,2016/6/23 10:55,2016/6/23 9:41,2016/6/23 10:31,0,ABANDONED,2,30,3,5,2,negative
7909,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/ecp/job/gerrit/2946/ : UNSTABLE,1,13856,2016/6/23 10:14,2016/6/23 9:41,2016/6/23 9:41,0,ABANDONED,2,28,2,3,2,negative
7910,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/ecp/job/gerrit/2947/ : UNSTABLE,1,13857,2016/6/23 10:22,2016/6/23 9:41,2016/6/23 9:47,0,ABANDONED,1,10,2,3,2,negative
7911,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/ecp/job/gerrit/2950/ : UNSTABLE,2,13857,2016/6/23 11:03,2016/6/23 9:41,2016/6/23 10:31,0,ABANDONED,1,10,3,5,2,negative
7912,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/ecp/job/gerrit/2981/ : UNSTABLE,2,13858,2016/7/11 14:28,2016/6/21 12:29,2016/7/11 13:55,0,ABANDONED,1,54,3,12,2,negative
7915,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/ecp/job/gerrit/2978/ : UNSTABLE,1,13858,2016/7/11 10:45,2016/6/21 12:29,2016/7/11 10:14,0,ABANDONED,1,52,3,5,2,negative
7916,"AbandonedAt this moment, the rebase is too hard on this. we know it is a possible improvement, but as a spare time patch, it's just not worth it. Alex, if you want to take this over, go ahead.Thanks for the review. Sorry to have wasted our time.",3,13868,2016/7/14 23:00,2016/7/5 18:09,2016/7/7 20:29,170,ABANDONED,1,37,3,6,3,negative
7919,AbandonedSorry.,1,13889,2016/7/13 19:42,2016/7/12 12:18,2016/7/12 12:18,31,ABANDONED,2,50,3,5,1,negative
7920,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-builds/192/ : UNSTABLE,1,13894,2016/5/30 17:50,2016/5/30 17:42,2016/5/30 17:42,0,ABANDONED,1,8,2,4,1,negative
7921,Patch Set 2: Verified-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/5302/ : UNSTABLE,2,13896,2016/5/28 15:41,2016/5/28 14:46,2016/5/28 14:57,0,ABANDONED,1,37,4,8,2,negative
7924,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/8652/ : UNSTABLE,1,13903,2016/5/29 11:26,2016/5/29 10:58,2016/5/29 10:59,0,ABANDONED,2,39,2,7,1,negative
7927,Patch Set 1:This revert makes nothing for me now. Weird.,1,13919,2016/5/26 11:29,2016/5/26 9:38,2016/5/26 9:38,1,ABANDONED,1,7,5,7,1,negative
7929,Patch Set 8: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-reviews/1243/ : UNSTABLE,8,13929,2016/4/13 20:24,2016/4/13 18:45,2016/4/13 20:15,0,ABANDONED,3,42,2,3,13,negative
7930,Patch Set 5: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-reviews/1240/ : UNSTABLE,5,13929,2016/4/13 20:03,2016/4/13 18:45,2016/4/13 19:59,0,ABANDONED,3,49,2,3,13,negative
7931,Patch Set 6: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-reviews/1241/ : UNSTABLE,6,13929,2016/4/13 20:07,2016/4/13 18:45,2016/4/13 20:01,0,ABANDONED,3,54,2,3,13,negative
7932,Patch Set 9: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-reviews/1244/ : UNSTABLE,9,13929,2016/4/13 20:30,2016/4/13 18:45,2016/4/13 20:16,0,ABANDONED,3,44,2,3,13,negative
7933,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-reviews/1237/ : UNSTABLE,2,13929,2016/4/13 18:55,2016/4/13 18:45,2016/4/13 18:51,0,ABANDONED,1,10,2,3,13,negative
7934,Patch Set 12: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-reviews/1249/ : UNSTABLE,12,13929,2016/4/13 23:09,2016/4/13 18:45,2016/4/13 23:04,0,ABANDONED,4,56,2,3,13,negative
7935,Patch Set 10: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-reviews/1245/ : UNSTABLE,10,13929,2016/4/13 20:36,2016/4/13 18:45,2016/4/13 20:18,0,ABANDONED,3,44,2,3,13,negative
7936,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-reviews/1238/ : UNSTABLE,3,13929,2016/4/13 18:59,2016/4/13 18:45,2016/4/13 18:54,0,ABANDONED,2,14,2,3,13,negative
7937,Patch Set 4: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-reviews/1239/ : UNSTABLE,4,13929,2016/4/13 19:03,2016/4/13 18:45,2016/4/13 18:58,0,ABANDONED,2,18,2,3,13,negative
7938,Patch Set 11: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-reviews/1246/ : UNSTABLE,11,13929,2016/4/13 20:45,2016/4/13 18:45,2016/4/13 20:41,0,ABANDONED,3,44,2,3,13,negative
7939,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-reviews/1236/ : UNSTABLE,1,13929,2016/4/13 18:50,2016/4/13 18:45,2016/4/13 18:45,0,ABANDONED,1,11,2,3,13,negative
7940,Patch Set 7: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-reviews/1242/ : UNSTABLE,7,13929,2016/4/13 20:18,2016/4/13 18:45,2016/4/13 20:14,0,ABANDONED,3,43,2,3,13,negative
7941,Patch Set 13: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-reviews/1250/ : UNSTABLE,13,13929,2016/4/13 23:16,2016/4/13 18:45,2016/4/13 23:05,0,ABANDONED,5,68,2,4,13,negative
7942,Abandoneduseless,1,13931,2016/5/25 21:16,2016/5/24 21:50,2016/5/24 21:50,23,ABANDONED,1,46,1,2,1,negative
